subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_l1_08_equalized_i,after_l1_08_equalized_q,after_l1_08_plus_l1_09_equalized_i,after_l1_08_plus_l1_09_equalized_q,allpass_abs,allpass_phase_rad
693,15849,5804077148.437500,1.644656811409e+02,-3.837532559955e+02,1.488025394746e+02,-4.005556939187e+02,1.767656845158e+02,-3.802374653195e+02,1.000000000000e+00,1.079500028879
694,15850,5804443359.375000,-5.482189371364e+01,-5.482189371364e+01,-5.882176239695e+01,-5.326675796598e+01,-4.391402422652e+01,-5.149541095269e+01,1.000000000000e+00,1.055561825049
695,15851,5804809570.312500,3.837532559955e+02,3.837532559955e+02,4.119111390802e+02,3.727736171305e+02,3.937423637867e+02,3.886157252034e+02,1.000000000000e+00,1.031635728024
696,15852,5805175781.250000,1.644656811409e+02,3.837532559955e+02,1.877451832377e+02,3.839384476407e+02,1.740173249964e+02,3.883289737395e+02,1.000000000000e+00,1.007721802475
697,15853,5805541992.187500,-3.837532559955e+02,3.837532559955e+02,-3.727664992556e+02,4.118238151517e+02,-3.749599023810e+02,3.872767330722e+02,1.000000000000e+00,0.983820111176
698,15854,5805908203.125000,-5.482189371364e+01,3.837532559955e+02,-3.657875905182e+01,3.950314644311e+02,-4.617537037990e+01,3.881457140295e+02,1.000000000000e+00,0.959930715010
699,15855,5806274414.062500,-3.837532559955e+02,-1.644656811409e+02,-4.005592716132e+02,-1.488427589815e+02,-3.742227146527e+02,-1.611962645698e+02,1.000000000000e+00,0.936053672967
700,15856,5806640625.000000,3.837532559955e+02,3.837532559955e+02,4.114424463572e+02,3.732909247389e+02,3.917179065503e+02,3.900422221395e+02,1.000000000000e+00,0.912189042154
701,15857,5807006835.937500,-2.741094685682e+02,-2.741094685682e+02,-2.937941363471e+02,-2.668283885378e+02,-2.645892787344e+02,-2.706691886672e+02,1.000000000000e+00,0.888336877789
702,15858,5807373046.875000,-5.482189371364e+01,1.644656811409e+02,-4.786348959888e+01,1.708853354151e+02,-4.708132947386e+01,1.693521695313e+02,1.000000000000e+00,0.864497233216
703,15859,5807739257.812500,-2.741094685682e+02,-2.741094685682e+02,-2.940201145631e+02,-2.663962382244e+02,-2.654317224824e+02,-2.700198878499e+02,1.000000000000e+00,0.840670159900
704,15860,5808105468.750000,-1.644656811409e+02,-5.482189371364e+01,-1.709005437299e+02,-4.765435034818e+01,-1.567018258575e+02,-5.006255084544e+01,1.000000000000e+00,0.816855707438
705,15861,5808471679.687500,-5.482189371364e+01,-2.741094685682e+02,-7.014681553717e+01,-2.773794470152e+02,-4.688567542775e+01,-2.690994027126e+02,1.000000000000e+00,0.793053923560
706,15862,5808837890.625000,-5.482189371364e+01,-1.644656811409e+02,-6.459146836597e+01,-1.652852036876e+02,-4.750568044805e+01,-1.592807257583e+02,1.000000000000e+00,0.769264854138
707,15863,5809204101.562500,-5.482189371364e+01,-2.741094685682e+02,-7.010836137456e+01,-2.773810873505e+02,-4.743022716773e+01,-2.689259161474e+02,1.000000000000e+00,0.745488543190
708,15864,5809570312.500000,-1.644656811409e+02,2.741094685682e+02,-1.544295213559e+02,2.883124942967e+02,-1.592061333381e+02,2.790933326182e+02,1.000000000000e+00,0.721725032885
709,15865,5809936523.437500,-5.482189371364e+01,-2.741094685682e+02,-6.923296136915e+01,-2.774103382401e+02,-4.714322678359e+01,-2.687828301715e+02,1.000000000000e+00,0.697974363553
710,15866,5810302734.375000,-3.837532559955e+02,2.741094685682e+02,-3.788501101301e+02,2.988625601789e+02,-3.795850479869e+02,2.778250431899e+02,1.000000000000e+00,0.674236573688
711,15867,5810668945.312500,-2.741094685682e+02,2.741094685682e+02,-2.666615961379e+02,2.939111899242e+02,-2.701671904479e+02,2.788045678284e+02,1.000000000000e+00,0.650511699958
712,15868,5811035156.250000,2.741094685682e+02,-3.837532559955e+02,2.609648259361e+02,-4.064460924201e+02,2.811366281623e+02,-3.774176947958e+02,1.000000000000e+00,0.626799777210
713,15869,5811401367.187500,-5.482189371364e+01,-3.837532559955e+02,-7.583915247858e+01,-3.896645869143e+02,-4.879930392529e+01,-3.786054069325e+02,1.000000000000e+00,0.603100838483
714,15870,5811767578.125000,-5.482189371364e+01,2.741094685682e+02,-4.170099741172e+01,2.831679324003e+02,-5.110165677724e+01,2.800521174810e+02,1.000000000000e+00,0.579414915007
715,15871,5812133789.062500,2.741094685682e+02,1.644656811409e+02,2.889443687594e+02,1.536461997043e+02,2.781558345908e+02,1.710602234286e+02,1.000000000000e+00,0.555742036223
716,15872,5812500000.000000,3.837532559955e+02,2.741094685682e+02,4.067480854964e+02,2.599258511559e+02,3.871691181690e+02,2.811198821831e+02,1.000000000000e+00,0.532082229779
717,15873,5812866210.937500,1.644656811409e+02,-5.482189371364e+01,1.651951422652e+02,-6.470083534388e+01,1.682814725366e+02,-4.858768037099e+01,1.000000000000e+00,0.508435521550
718,15874,5813232421.875000,-5.482189371364e+01,1.644656811409e+02,-4.734034788873e+01,1.709439573479e+02,-5.211197725711e+01,1.700819266746e+02,1.000000000000e+00,0.484801935642
719,15875,5813598632.812500,-2.741094685682e+02,-2.741094685682e+02,-2.945124670061e+02,-2.655382417287e+02,-2.702563605085e+02,-2.693707850294e+02,1.000000000000e+00,0.461181494400
720,15876,5813964843.750000,-2.741094685682e+02,-2.741094685682e+02,-2.944773922720e+02,-2.654518761039e+02,-2.704481451895e+02,-2.694142241023e+02,1.000000000000e+00,0.437574218422
721,15877,5814331054.687500,-1.644656811409e+02,-2.741094685682e+02,-1.823083354952e+02,-2.714660887727e+02,-1.608393730929e+02,-2.693255420747e+02,1.000000000000e+00,0.413980126565
722,15878,5814697265.625000,3.837532559955e+02,1.644656811409e+02,4.005934338253e+02,1.484300879866e+02,3.849781848152e+02,1.723263844872e+02,1.000000000000e+00,0.390399235958
723,15879,5815063476.562500,-5.482189371364e+01,5.482189371364e+01,-5.326201703047e+01,5.882032343104e+01,-5.345541873557e+01,5.992399389990e+01,1.000000000000e+00,0.366831562012
724,15880,5815429687.500000,-3.837532559955e+02,-2.741094685682e+02,-4.066876791554e+02,-2.602096800668e+02,-3.810758357702e+02,-2.711616442539e+02,1.000000000000e+00,0.343277118429
725,15881,5815795898.437500,5.482189371364e+01,5.482189371364e+01,5.901291334753e+01,5.311326757772e+01,5.585177933532e+01,6.038347080988e+01,1.000000000000e+00,0.319735917213
726,15882,5816162109.375000,-5.482189371364e+01,1.644656811409e+02,-4.705231073086e+01,1.711870055234e+02,-5.459095071832e+01,1.695967910521e+02,1.000000000000e+00,0.296207968684
727,15883,5816528320.312500,-5.482189371364e+01,5.482189371364e+01,-5.302811896599e+01,5.905940557724e+01,-5.442520883427e+01,5.968026441140e+01,1.000000000000e+00,0.272693281486
728,15884,5816894531.250000,-3.837532559955e+02,3.837532559955e+02,-3.709854745243e+02,4.133812735623e+02,-3.851830815173e+02,3.872892316898e+02,1.000000000000e+00,0.249191862600
729,15885,5817260742.187500,1.644656811409e+02,2.741094685682e+02,1.834250922402e+02,2.707541328748e+02,1.636735495832e+02,2.795267767723e+02,1.000000000000e+00,0.225703717354
730,15886,5817626953.125000,1.644656811409e+02,5.482189371364e+01,1.710780585061e+02,4.650066757896e+01,1.641845582003e+02,5.987621787350e+01,1.000000000000e+00,0.202228849439
731,15887,5817993164.062500,1.644656811409e+02,-2.741094685682e+02,1.516819103625e+02,-2.894204467688e+02,1.644950408341e+02,-2.691711942505e+02,1.000000000000e+00,0.178767260914
732,15888,5818359375.000000,-3.837532559955e+02,3.837532559955e+02,-3.698072390350e+02,4.140667009101e+02,-3.857175873567e+02,3.867843907006e+02,1.000000000000e+00,0.155318952224
733,15889,5818725585.937500,-3.837532559955e+02,-5.482189371364e+01,-3.953534469336e+02,-3.441470308662e+01,-3.846113691061e+02,-5.273747662352e+01,1.000000000000e+00,0.131883922212
734,15890,5819091796.875000,-1.644656811409e+02,-3.837532559955e+02,-1.895007098316e+02,-3.832995511047e+02,-1.631884927152e+02,-3.813254395322e+02,1.000000000000e+00,0.108462168127
735,15891,5819458007.812500,-1.644656811409e+02,-5.482189371364e+01,-1.711435147083e+02,-4.676200838636e+01,-1.654624994100e+02,-5.207625898858e+01,1.000000000000e+00,0.085053685641
736,15892,5819824218.750000,1.644656811409e+02,-2.741094685682e+02,1.522968185727e+02,-2.892616736822e+02,1.646196664734e+02,-2.694448086115e+02,1.000000000000e+00,0.061658468859
737,15893,5820190429.687500,2.741094685682e+02,-5.482189371364e+01,2.767286152181e+02,-7.187114603837e+01,2.727393484827e+02,-4.984850258847e+01,1.000000000000e+00,0.038276510333
738,15894,5820556640.625000,5.482189371364e+01,-2.741094685682e+02,3.983293454935e+01,-2.833904428278e+02,5.441376561028e+01,-2.708402202274e+02,1.000000000000e+00,0.014907801075
739,15895,5820922851.562500,-2.741094685682e+02,-2.741094685682e+02,-2.969003338513e+02,-2.638898786267e+02,-2.753863581951e+02,-2.728450201424e+02,1.000000000000e+00,-0.008447669430
740,15896,5821289062.500000,2.741094685682e+02,2.741094685682e+02,2.972608022112e+02,2.633362704457e+02,2.713595094907e+02,2.783219136296e+02,1.000000000000e+00,-0.031789913213
741,15897,5821655273.437500,1.644656811409e+02,-1.644656811409e+02,1.575911288354e+02,-1.785412685697e+02,1.626211839141e+02,-1.616587945387e+02,1.000000000000e+00,-0.055118943803
742,15898,5822021484.375000,5.482189371364e+01,2.741094685682e+02,7.392369891112e+01,2.763560831663e+02,5.199710746333e+01,2.766960087882e+02,1.000000000000e+00,-0.078434776219
743,15899,5822387695.312500,-1.644656811409e+02,-1.644656811409e+02,-1.789399492222e+02,-1.572106497334e+02,-1.671752635058e+02,-1.627025292737e+02,1.000000000000e+00,-0.101737426953
744,15900,5822753906.250000,-5.482189371364e+01,1.644656811409e+02,-4.509318468796e+01,1.718408289900e+02,-5.796034996439e+01,1.666368016410e+02,1.000000000000e+00,-0.125026913959
745,15901,5823120117.187500,3.837532559955e+02,-1.644656811409e+02,3.815475915281e+02,-1.939270352970e+02,3.819031654418e+02,-1.625412063213e+02,1.000000000000e+00,-0.148303256637
746,15902,5823486328.125000,1.644656811409e+02,-3.837532559955e+02,1.426959744630e+02,-4.033392605351e+02,1.627168164653e+02,-3.825719599115e+02,1.000000000000e+00,-0.171566475822
747,15903,5823852539.062500,-5.482189371364e+01,-1.644656811409e+02,-6.687328929429e+01,-1.645083725498e+02,-5.747861596813e+01,-1.637146271052e+02,1.000000000000e+00,-0.194816593767
748,15904,5824218750.000000,-1.644656811409e+02,-5.482189371364e+01,-1.716915820174e+02,-4.511911127929e+01,-1.677431991606e+02,-5.460109187703e+01,1.000000000000e+00,-0.218053634132
749,15905,5824584960.937500,2.741094685682e+02,2.741094685682e+02,2.984445956842e+02,2.615403459109e+02,2.698974729064e+02,2.760658311699e+02,1.000000000000e+00,-0.241277621971
750,15906,5824951171.875000,1.644656811409e+02,-1.644656811409e+02,1.566904962803e+02,-1.791748132378e+02,1.616068721514e+02,-1.635402503380e+02,1.000000000000e+00,-0.264488583715
751,15907,5825317382.812500,-2.741094685682e+02,5.482189371364e+01,-2.762823894352e+02,7.488627435056e+01,-2.782025856022e+02,5.408777669061e+01,1.000000000000e+00,-0.287686547160
752,15908,5825683593.750000,5.482189371364e+01,2.741094685682e+02,7.504406935687e+01,2.764711151196e+02,5.018855634984e+01,2.747994592171e+02,1.000000000000e+00,-0.310871541454
753,15909,5826049804.687500,3.837532559955e+02,2.741094685682e+02,4.117444296108e+02,2.536917920771e+02,3.798648515434e+02,2.761657905028e+02,1.000000000000e+00,-0.334043597080
754,15910,5826416015.625000,-3.837532559955e+02,3.837532559955e+02,-3.656158801990e+02,4.196151800024e+02,-3.902150757737e+02,3.824668369951e+02,1.000000000000e+00,-0.357202745847
755,15911,5826782226.562500,1.644656811409e+02,-5.482189371364e+01,1.643656644872e+02,-6.776018013691e+01,1.613561788875e+02,-5.505317283711e+01,1.000000000000e+00,-0.380349020871
756,15912,5827148437.500000,5.482189371364e+01,-2.741094685682e+02,3.651378652450e+01,-2.842450822771e+02,5.249589261951e+01,-2.755729191282e+02,1.000000000000e+00,-0.403482456563
757,15913,5827514648.437500,5.482189371364e+01,1.644656811409e+02,6.774581832184e+01,1.641637915909e+02,5.011772716529e+01,1.636610119301e+02,1.000000000000e+00,-0.426603088617
758,15914,5827880859.375000,1.644656811409e+02,-5.482189371364e+01,1.640375449700e+02,-6.769288942741e+01,1.610993615889e+02,-5.542076872892e+01,1.000000000000e+00,-0.449710953994
759,15915,5828247070.312500,-5.482189371364e+01,1.644656811409e+02,-4.408008092816e+01,1.717930515307e+02,-5.973395597402e+01,1.622449930439e+02,1.000000000000e+00,-0.472806090908
760,15916,5828613281.250000,-2.741094685682e+02,-2.741094685682e+02,-2.997397645104e+02,-2.594134936932e+02,-2.762900723692e+02,-2.777984379728e+02,1.000000000000e+00,-0.495888538812
761,15917,5828979492.187500,3.837532559955e+02,-5.482189371364e+01,3.870824996508e+02,-8.465389363074e+01,3.799555519431e+02,-5.521594105208e+01,1.000000000000e+00,-0.518958338385
762,15918,5829345703.125000,-3.837532559955e+02,-1.644656811409e+02,-4.039716857905e+02,-1.390662217149e+02,-3.867048752930e+02,-1.695804320053e+02,1.000000000000e+00,-0.542015531518
763,15919,5829711914.062500,1.644656811409e+02,-3.837532559955e+02,1.392963017638e+02,-4.044469979874e+02,1.637228547269e+02,-3.861766402776e+02,1.000000000000e+00,-0.565060161300
764,15920,5830078125.000000,-3.837532559955e+02,-2.741094685682e+02,-4.130562564127e+02,-2.515565399339e+02,-3.862638936180e+02,-2.810996494583e+02,1.000000000000e+00,-0.588092272004
765,15921,5830444335.937500,-2.741094685682e+02,1.644656811409e+02,-2.678512301842e+02,1.889294250169e+02,-2.797750915619e+02,1.591464082683e+02,1.000000000000e+00,-0.611111909071
766,15922,5830810546.875000,-3.837532559955e+02,-1.644656811409e+02,-4.049108941076e+02,-1.388468743686e+02,-3.868400921080e+02,-1.718180760466e+02,1.000000000000e+00,-0.634119119102
767,15923,5831176757.812500,-3.837532559955e+02,1.644656811409e+02,-3.794990663203e+02,1.979269705418e+02,-3.894303156347e+02,1.577615208276e+02,1.000000000000e+00,-0.657113949837
768,15924,5831542968.750000,-5.482189371364e+01,1.644656811409e+02,-4.291988344901e+01,1.724489241152e+02,-5.949762825775e+01,1.601960520942e+02,1.000000000000e+00,-0.680096450148
769,15925,5831909179.687500,2.741094685682e+02,5.482189371364e+01,2.845488828638e+02,3.361717432219e+01,2.710475946512e+02,5.206104739156e+01,1.000000000000e+00,-0.703066670021
770,15926,5832275390.625000,-1.644656811409e+02,3.837532559955e+02,-1.361517423568e+02,4.056022962016e+02,-1.701361015191e+02,3.788016506813e+02,1.000000000000e+00,-0.726024660542
771,15927,5832641601.562500,1.644656811409e+02,5.482189371364e+01,1.725188160617e+02,4.216869212453e+01,1.613178819702e+02,5.083692475495e+01,1.000000000000e+00,-0.748970473887
772,15928,5833007812.500000,1.644656811409e+02,-3.837532559955e+02,1.352649156760e+02,-4.056273708723e+02,1.638227278402e+02,-3.885512916894e+02,1.000000000000e+00,-0.771904163308
773,15929,5833374023.437500,-2.741094685682e+02,-1.644656811409e+02,-2.940380909855e+02,-1.442503248456e+02,-2.765583096183e+02,-1.716291675252e+02,1.000000000000e+00,-0.794825783114
774,15930,5833740234.375000,3.837532559955e+02,2.741094685682e+02,4.159376046135e+02,2.462823497469e+02,3.805223146846e+02,2.708622808083e+02,1.000000000000e+00,-0.817735388666
775,15931,5834106445.312500,-5.482189371364e+01,-2.741094685682e+02,-8.023870024876e+01,-2.751712540535e+02,-5.608908723612e+01,-2.809931483310e+02,1.000000000000e+00,-0.840633036357
776,15932,5834472656.250000,-3.837532559955e+02,3.837532559955e+02,-3.585517897381e+02,4.257544428305e+02,-3.899038989845e+02,3.759409053482e+02,1.000000000000e+00,-0.863518783601
777,15933,5834838867.187500,-1.644656811409e+02,1.644656811409e+02,-1.538601627766e+02,1.823802176239e+02,-1.686556897285e+02,1.571184035066e+02,1.000000000000e+00,-0.886392688823
778,15934,5835205078.125000,5.482189371364e+01,3.837532559955e+02,8.960767033843e+01,3.875374398529e+02,4.937579342000e+01,3.788953035439e+02,1.000000000000e+00,-0.909254811440
779,15935,5835571289.062500,1.644656811409e+02,-2.741094685682e+02,1.436164373567e+02,-2.949432806605e+02,1.654250251175e+02,-2.804147621730e+02,1.000000000000e+00,-0.932105211852
780,15936,5835937500.000000,-3.837532559955e+02,-2.741094685682e+02,-4.173833532004e+02,-2.451218677529e+02,-3.847151213680e+02,-2.849034455035e+02,1.000000000000e+00,-0.954943951427
781,15937,5836303710.937500,5.482189371364e+01,1.644656811409e+02,7.112596047115e+01,1.630324039269e+02,5.215770051067e+01,1.582453018403e+02,1.000000000000e+00,-0.977771092493
782,15938,5836669921.875000,2.741094685682e+02,3.837532559955e+02,3.152331909444e+02,3.667903359410e+02,2.700191395073e+02,3.799024553626e+02,1.000000000000e+00,-1.000586698316
783,15939,5837036132.812500,-3.837532559955e+02,-2.741094685682e+02,-4.170705197775e+02,-2.445563721395e+02,-3.829512359696e+02,-2.861290896015e+02,1.000000000000e+00,-1.023390833097
784,15940,5837402343.750000,-3.837532559955e+02,5.482189371364e+01,-3.870216828477e+02,9.198870456925e+01,-3.863843827900e+02,4.359254921560e+01,1.000000000000e+00,-1.046183561953
785,15941,5837768554.687500,1.644656811409e+02,2.741094685682e+02,1.943533293961e+02,2.646557347850e+02,1.620042736715e+02,2.688880995866e+02,1.000000000000e+00,-1.068964950907
786,15942,5838134765.625000,-1.644656811409e+02,5.482189371364e+01,-1.629233895543e+02,7.205265991708e+01,-1.661048605887e+02,4.559845827609e+01,1.000000000000e+00,-1.091735066876
787,15943,5838500976.562500,5.482189371364e+01,-3.837532559955e+02,1.808769719968e+01,-3.977023980121e+02,5.794608823946e+01,-3.930677413776e+02,1.000000000000e+00,-1.114493977657
788,15944,5838867187.500000,1.644656811409e+02,3.837532559955e+02,2.066328203642e+02,3.754242714586e+02,1.622969956070e+02,3.779386365272e+02,1.000000000000e+00,-1.137241751916
789,15945,5839233398.437500,3.837532559955e+02,2.741094685682e+02,4.198226639631e+02,2.408940732314e+02,3.833536752918e+02,2.694115399062e+02,1.000000000000e+00,-1.159978459177
790,15946,5839599609.375000,2.741094685682e+02,5.482189371364e+01,2.856209107921e+02,2.792013750758e+01,2.752617688679e+02,4.859052126585e+01,1.000000000000e+00,-1.182704169806
791,15947,5839965820.312500,-1.644656811409e+02,1.644656811409e+02,-1.510772340717e+02,1.849965739594e+02,-1.656777633975e+02,1.549710721604e+02,1.000000000000e+00,-1.205418955003
792,15948,5840332031.250000,3.837532559955e+02,1.644656811409e+02,4.092979613354e+02,1.276393343656e+02,3.851028046468e+02,1.592135066678e+02,1.000000000000e+00,-1.228122886789
793,15949,5840698242.187500,2.741094685682e+02,5.482189371364e+01,2.858119932316e+02,2.655419716710e+01,2.761837686495e+02,4.792339691409e+01,1.000000000000e+00,-1.250816037995
794,15950,5841064453.125000,-3.837532559955e+02,5.482189371364e+01,-3.857732625699e+02,9.779963413664e+01,-3.838747078650e+02,4.353691784265e+01,1.000000000000e+00,-1.273498482247
795,15951,5841430664.062500,2.741094685682e+02,3.837532559955e+02,3.210648912477e+02,3.617827748277e+02,2.735844761325e+02,3.779465568966e+02,1.000000000000e+00,-1.296170293960
796,15952,5841796875.000000,5.482189371364e+01,-2.741094685682e+02,2.648804984790e+01,-2.852172813558e+02,5.997365942945e+01,-2.832586364093e+02,1.000000000000e+00,-1.318831548321
797,15953,5842163085.937500,3.837532559955e+02,-1.644656811409e+02,3.732325168992e+02,-2.090860583286e+02,3.886681684394e+02,-1.699588713575e+02,1.000000000000e+00,-1.341482321282
798,15954,5842529296.875000,-5.482189371364e+01,2.741094685682e+02,-2.534194533851e+01,2.856179948319e+02,-5.459897596832e+01,2.650403646986e+02,1.000000000000e+00,-1.364122689547
799,15955,5842895507.812500,-3.837532559955e+02,3.837532559955e+02,-3.475299203987e+02,4.356548483409e+02,-3.848290160746e+02,3.731940321054e+02,1.000000000000e+00,-1.386752730561
800,15956,5843261718.750000,1.644656811409e+02,-2.741094685682e+02,1.360713549584e+02,-2.988411579908e+02,1.704820903551e+02,-2.835715894686e+02,1.000000000000e+00,-1.409372522500
801,15957,5843627929.687500,-2.741094685682e+02,5.482189371364e+01,-2.733964785462e+02,8.782008965681e+01,-2.720576164573e+02,4.333813228487e+01,1.000000000000e+00,-1.431982144257
802,15958,5843994140.625000,1.644656811409e+02,5.482189371364e+01,1.742516999101e+02,3.678851120128e+01,1.686469497155e+02,4.704080275807e+01,1.000000000000e+00,-1.454581675436
803,15959,5844360351.562500,1.644656811409e+02,2.741094685682e+02,2.001898228133e+02,2.600575893192e+02,1.670215273219e+02,2.669860386408e+02,1.000000000000e+00,-1.477171196340
804,15960,5844726562.500000,5.482189371364e+01,-3.837532559955e+02,9.663175776513e+00,-3.976182545625e+02,6.257769139811e+01,-3.940521240076e+02,1.000000000000e+00,-1.499750787955
805,15961,5845092773.437500,-1.644656811409e+02,1.644656811409e+02,-1.474598669242e+02,1.875440476286e+02,-1.613028583774e+02,1.541241474046e+02,1.000000000000e+00,-1.522320531950
806,15962,5845458984.375000,3.837532559955e+02,-2.741094685682e+02,3.576686359126e+02,-3.261881870082e+02,3.927464917659e+02,-2.811596109067e+02,1.000000000000e+00,-1.544880510658
807,15963,5845825195.312500,1.644656811409e+02,-5.482189371364e+01,1.610406503674e+02,-7.600351092653e+01,1.712202307538e+02,-6.287074875028e+01,1.000000000000e+00,-1.567430807067
808,15964,5846191406.250000,-2.741094685682e+02,2.741094685682e+02,-2.457558591104e+02,3.132552358982e+02,-2.723479878106e+02,2.628421049958e+02,1.000000000000e+00,-1.589971504816
809,15965,5846557617.187500,1.644656811409e+02,1.644656811409e+02,1.880606659675e+02,1.469987154120e+02,1.694420002155e+02,1.572591576596e+02,1.000000000000e+00,-1.612502688178
810,15966,5846923828.125000,5.482189371364e+01,1.644656811409e+02,7.659678589672e+01,1.604184034634e+02,5.976883450449e+01,1.560313096656e+02,1.000000000000e+00,-1.635024442055
811,15967,5847290039.062500,1.644656811409e+02,3.837532559955e+02,2.167731570486e+02,3.694426227166e+02,1.681652983160e+02,3.771005464497e+02,1.000000000000e+00,-1.657536851964
812,15968,5847656250.000000,-3.837532559955e+02,5.482189371364e+01,-3.836656836941e+02,1.060610725263e+02,-3.786692992767e+02,4.251680013269e+01,1.000000000000e+00,-1.680040004033
813,15969,5848022460.937500,2.741094685682e+02,-3.837532559955e+02,2.282516184526e+02,-4.275250206171e+02,2.857704388788e+02,-3.925606187364e+02,1.000000000000e+00,-1.702533984987
814,15970,5848388671.875000,1.644656811409e+02,-5.482189371364e+01,1.600973040880e+02,-7.798207580857e+01,1.732403711741e+02,-6.287687993056e+01,1.000000000000e+00,-1.725018882139
815,15971,5848754882.812500,2.741094685682e+02,-5.482189371364e+01,2.714792621806e+02,-9.316183719744e+01,2.835221794164e+02,-6.198271036466e+01,1.000000000000e+00,-1.747494783385
816,15972,5849121093.750000,-2.741094685682e+02,5.482189371364e+01,-2.713624553354e+02,9.341614031538e+01,-2.672952277304e+02,4.400756808310e+01,1.000000000000e+00,-1.769961777189
817,15973,5849487304.687500,2.741094685682e+02,1.644656811409e+02,3.015962071800e+02,1.299004230258e+02,2.822517738710e+02,1.590897982370e+02,1.000000000000e+00,-1.792419952579
818,15974,5849853515.625000,2.741094685682e+02,-3.837532559955e+02,2.268273835600e+02,-4.283985015702e+02,2.887619171734e+02,-3.910582187378e+02,1.000000000000e+00,-1.814869399135
819,15975,5850219726.562500,-1.644656811409e+02,1.644656811409e+02,-1.448940603951e+02,1.901502015057e+02,-1.580911173782e+02,1.547866330135e+02,1.000000000000e+00,-1.837310206984
820,15976,5850585937.500000,-1.644656811409e+02,-5.482189371364e+01,-1.750456894130e+02,-3.286665916108e+01,-1.550915283009e+02,-6.531412382614e+01,1.000000000000e+00,-1.859742466784
821,15977,5850952148.437500,-3.837532559955e+02,-1.644656811409e+02,-4.135579708875e+02,-1.130552733605e+02,-3.736568388800e+02,-1.776006273128e+02,1.000000000000e+00,-1.882166269725
822,15978,5851318359.375000,-1.644656811409e+02,2.741094685682e+02,-1.278688907508e+02,3.024171328944e+02,-1.579680836428e+02,2.655318564033e+02,1.000000000000e+00,-1.904581707515
823,15979,5851684570.312500,-2.741094685682e+02,5.482189371364e+01,-2.707653997215e+02,9.584514090637e+01,-2.655611345987e+02,4.464626884296e+01,1.000000000000e+00,-1.926988872371
824,15980,5852050781.250000,-5.482189371364e+01,1.644656811409e+02,-3.132836686899e+01,1.754139155990e+02,-4.593978796543e+01,1.571347672899e+02,1.000000000000e+00,-1.949387857014
825,15981,5852416992.187500,-1.644656811409e+02,5.482189371364e+01,-1.590797028472e+02,8.031845197522e+01,-1.549385694164e+02,4.607754909404e+01,1.000000000000e+00,-1.971778754660
826,15982,5852783203.125000,2.741094685682e+02,-1.644656811409e+02,2.540756013112e+02,-2.084246830106e+02,2.882976565437e+02,-1.697573200315e+02,1.000000000000e+00,-1.994161659012
827,15983,5853149414.062500,-5.482189371364e+01,5.482189371364e+01,-4.745012993356e+01,6.402491428390e+01,-4.428186787829e+01,4.745479159825e+01,1.000000000000e+00,-2.016536664250
828,15984,5853515625.000000,5.482189371364e+01,2.741094685682e+02,9.748594906281e+01,2.701314498122e+02,6.372843189113e+01,2.690733217473e+02,1.000000000000e+00,-2.038903865028
829,15985,5853881835.937500,-5.482189371364e+01,-5.482189371364e+01,-6.408579686506e+01,-4.723025522965e+01,-4.251654560788e+01,-6.224286369432e+01,1.000000000000e+00,-2.061263356462
830,15986,5854248046.875000,-2.741094685682e+02,5.482189371364e+01,-2.696726706363e+02,9.812563037822e+01,-2.635638009425e+02,4.554632468699e+01,1.000000000000e+00,-2.083615234125
831,15987,5854614257.812500,-3.837532559955e+02,3.837532559955e+02,-3.293424796599e+02,4.493083179040e+02,-3.771529057860e+02,3.745253677660e+02,1.000000000000e+00,-2.105959594040
832,15988,5854980468.750000,5.482189371364e+01,-2.741094685682e+02,1.240324150333e+01,-2.866474298035e+02,7.089969816874e+01,-2.802673634742e+02,1.000000000000e+00,-2.128296532669
833,15989,5855346679.687500,1.644656811409e+02,-3.837532559955e+02,1.054226619397e+02,-4.155382027250e+02,1.822450524255e+02,-3.889997697400e+02,1.000000000000e+00,-2.150626146912
834,15990,5855712890.625000,-5.482189371364e+01,-3.837532559955e+02,-1.179326676002e+02,-3.803476530468e+02,-3.797297426332e+01,-3.913090561888e+02,1.000000000000e+00,-2.172948534095
835,15991,5856079101.562500,1.644656811409e+02,3.837532559955e+02,2.298957973363e+02,3.621939895056e+02,1.746477447024e+02,3.820701151432e+02,1.000000000000e+00,-2.195263791965
836,15992,5856445312.500000,1.644656811409e+02,-1.644656811409e+02,1.396544474608e+02,-1.938199140811e+02,1.805211418327e+02,-1.680744868468e+02,1.000000000000e+00,-2.217572018684
837,15993,5856811523.437500,3.837532559955e+02,2.741094685682e+02,4.340935855585e+02,2.144665904908e+02,3.954452993972e+02,2.754392118150e+02,1.000000000000e+00,-2.239873312821
838,15994,5857177734.375000,-5.482189371364e+01,-5.482189371364e+01,-6.469862099574e+01,-4.641024353984e+01,-4.044488889836e+01,-5.993597961318e+01,1.000000000000e+00,-2.262167773346
839,15995,5857543945.312500,-5.482189371364e+01,-1.644656811409e+02,-8.358889062124e+01,-1.574095378357e+02,-3.922729505263e+01,-1.698011609826e+02,1.000000000000e+00,-2.284455499623
840,15996,5857910156.250000,-1.644656811409e+02,-1.644656811409e+02,-1.954078076867e+02,-1.382427079723e+02,-1.496919488836e+02,-1.705747563919e+02,1.000000000000e+00,-2.306736591405
