sample_index,time_s,i,q
25393,1.058041666666666623e-06,4.981507608094e-02,-6.744748503127e-02
25394,1.058083333333333381e-06,7.209802620981e-02,5.308550073456e-02
25395,1.058124999999999928e-06,-5.597604373264e-02,7.532077609956e-02
25396,1.058166666666666686e-06,-7.706532957086e-02,-5.848544578840e-02
25397,1.058208333333333232e-06,6.061373677481e-02,-7.729995702308e-02
25398,1.058249999999999990e-06,7.601196732664e-02,6.236204603118e-02
25399,1.058291666666666748e-06,-6.373242218213e-02,7.320783011213e-02
25400,1.058333333333333294e-06,-6.891305674233e-02,-6.472766716432e-02
25401,1.058375000000000052e-06,6.535118878250e-02,-6.317184237453e-02
25402,1.058416666666666599e-06,5.604647454961e-02,6.560687566196e-02
25403,1.058458333333333357e-06,-6.549899793627e-02,4.761651669319e-02
25404,1.058499999999999903e-06,-3.797777774427e-02,-6.503213641657e-02
25405,1.058541666666666661e-06,6.421114234124e-02,-2.724108180334e-02
25406,1.058583333333333419e-06,1.553085417914e-02,6.304112911311e-02
25407,1.058624999999999965e-06,-6.152749670793e-02,2.983542482165e-03
25408,1.058666666666666723e-06,1.025410656728e-02,-5.967598869305e-02
25409,1.058708333333333269e-06,5.749278104379e-02,2.402689220117e-02
25410,1.058750000000000028e-06,-3.817310266880e-02,5.498460119770e-02
25411,1.058791666666666574e-06,-5.215887505819e-02,-5.252653129694e-02
25412,1.058833333333333332e-06,6.691853972377e-02,-4.902389895969e-02
25413,1.058875000000000090e-06,4.558903295131e-02,8.118014200543e-02
25414,1.058916666666666636e-06,-9.514408315565e-02,4.186491115353e-02
25415,1.058958333333333394e-06,-3.786366440677e-02,-1.086468858796e-01
25416,1.058999999999999940e-06,1.215308398013e-01,-3.359914996949e-02
25417,1.059041666666666698e-06,2.908718264709e-02,1.336459083498e-01
25418,1.059083333333333245e-06,-1.448515296506e-01,2.434576144828e-02
25419,1.059125000000000003e-06,-1.939528567989e-02,-1.550182892486e-01
25420,1.059166666666666761e-06,1.640294442499e-01,-1.425875430852e-02
25421,1.059208333333333307e-06,8.961942441723e-03,1.717822804786e-01
25422,1.059250000000000065e-06,-1.781892864914e-01,3.533548914572e-03
25423,1.059291666666666611e-06,1.994690791058e-03,-1.831791307227e-01
25424,1.059333333333333369e-06,1.866974306428e-01,7.587931718278e-03
25425,1.059374999999999916e-06,-1.320819166922e-02,1.887073055373e-01
25426,1.059416666666666674e-06,-1.891897073451e-01,-1.881437292093e-02
25427,1.059458333333333432e-06,2.436233719874e-02,-1.881435268742e-01
25428,1.059499999999999978e-06,1.855854756152e-01,2.980503695442e-02
25429,1.059541666666666736e-06,-3.509270519302e-02,1.815497462541e-01
25430,1.059583333333333282e-06,-1.760874578126e-01,-4.017310522512e-02
25431,1.059625000000000040e-06,4.499184080120e-02,-1.692658940761e-01
25432,1.059666666666666587e-06,1.611675465714e-01,4.949272612642e-02
25433,1.059708333333333345e-06,-5.361821426890e-02,1.518889758015e-01
25434,1.059750000000000103e-06,-1.415395066906e-01,-5.730988147962e-02
25435,1.059791666666666649e-06,6.050896394948e-02,-1.302397762226e-01
25436,1.059833333333333407e-06,1.181201530344e-01,6.315694255595e-02
25437,1.059874999999999953e-06,-6.519617021200e-02,1.053190502401e-01
25438,1.059916666666666711e-06,-9.198115398408e-02,-6.657053553868e-02
25439,1.059958333333333258e-06,6.722615575489e-02,-7.825559114553e-02
25440,1.060000000000000016e-06,6.429406022548e-02,6.711209092589e-02
25441,1.060041666666666562e-06,-6.618107105051e-02,5.024894974027e-02
25442,1.060083333333333320e-06,-3.627146841499e-02,-6.439022690631e-02
25443,1.060125000000000078e-06,6.170181512379e-02,-2.250981112276e-02
25444,1.060166666666666624e-06,9.107383855051e-03,5.808392763327e-02
25445,1.060208333333333382e-06,-5.351117543051e-02,-3.798889953975e-03
25446,1.060249999999999928e-06,1.608016067639e-02,-4.796533654337e-02
25447,1.060291666666666686e-06,4.143595815846e-02,2.761712175875e-02
25448,1.060333333333333233e-06,-3.830133922307e-02,3.392090308386e-02
25449,1.060374999999999991e-06,-2.542683108343e-02,-4.803642560343e-02
25450,1.060416666666666749e-06,5.673904470627e-02,-1.596960611809e-02
25451,1.060458333333333295e-06,5.574621165432e-03,6.433973593236e-02
25452,1.060500000000000053e-06,-7.078354938127e-02,-5.722966943336e-03
25453,1.060541666666666599e-06,1.787809933906e-02,-7.603048554087e-02
