subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_l1_08_equalized_i,after_l1_08_equalized_q,after_l1_08_plus_l1_09_equalized_i,after_l1_08_plus_l1_09_equalized_q,allpass_abs,allpass_phase_rad
23,15179,5558715820.312500,3.136798431456e+02,3.136798431456e+02,2.601699274361e+02,3.718113445452e+02,3.116813507532e+02,3.253519356821e+02,1.000000000000e+00,0.663463515558
24,15180,5559082031.250000,4.481140616365e+01,1.344342184910e+02,2.108052040745e+01,1.434483594101e+02,4.038875503303e+01,1.458175376836e+02,1.000000000000e+00,0.640027686659
25,15181,5559448242.187500,-3.136798431456e+02,-4.481140616365e+01,-3.075192316816e+02,-1.020253988453e+02,-3.204805493576e+02,-3.481201084842e+01,1.000000000000e+00,0.616613466170
26,15182,5559814453.125000,4.481140616365e+01,-2.240570308183e+02,8.627090898873e+01,-2.169724686858e+02,4.056871716536e+01,-2.143975984737e+02,1.000000000000e+00,0.593220851516
27,15183,5560180664.062500,3.136798431456e+02,4.481140616365e+01,3.069105867338e+02,1.029440755901e+02,3.093686311771e+02,5.704820468090e+01,1.000000000000e+00,0.569849836488
28,15184,5560546875.000000,1.344342184910e+02,-4.481140616365e+01,1.433442042484e+02,-2.039298750680e+01,1.294737038488e+02,-3.402997025313e+01,1.000000000000e+00,0.546500411294
29,15185,5560913085.937500,-3.136798431456e+02,1.344342184910e+02,-3.398880837385e+02,7.806264667835e+01,-3.215164503269e+02,1.447715313155e+02,1.000000000000e+00,0.523172562602
30,15186,5561279296.875000,-1.344342184910e+02,-3.136798431456e+02,-7.755626206677e+01,-3.400318576389e+02,-1.399564607134e+02,-3.053764782499e+02,1.000000000000e+00,0.499866273586
31,15187,5561645507.812500,-1.344342184910e+02,-3.136798431456e+02,-7.675160943619e+01,-3.402373858067e+02,-1.393515609172e+02,-3.057962907990e+02,1.000000000000e+00,0.476581523975
32,15188,5562011718.750000,-1.344342184910e+02,-2.240570308183e+02,-9.283505977199e+01,-2.504093655119e+02,-1.395958542433e+02,-2.161473592634e+02,1.000000000000e+00,0.453318290102
33,15189,5562377929.687500,-2.240570308183e+02,1.344342184910e+02,-2.506524892283e+02,9.232180339883e+01,-2.336607318173e+02,1.427177083335e+02,1.000000000000e+00,0.430076544946
34,15190,5562744140.625000,-4.481140616365e+01,1.344342184910e+02,-7.090674981903e+01,1.263543320676e+02,-5.403373692452e+01,1.447058864116e+02,1.000000000000e+00,0.406856258182
35,15191,5563110351.562500,4.481140616365e+01,2.240570308183e+02,1.646076838608e+00,2.336344643619e+02,3.433040030729e+01,2.360841533609e+02,1.000000000000e+00,0.383657396228
36,15192,5563476562.500000,2.240570308183e+02,1.344342184910e+02,1.993526875908e+02,1.777753214309e+02,2.159504524694e+02,1.481478770524e+02,1.000000000000e+00,0.360479922293
37,15193,5563842773.437500,1.344342184910e+02,2.240570308183e+02,9.284791995698e+01,2.503726249662e+02,1.249164282014e+02,2.366219975395e+02,1.000000000000e+00,0.337323796424
38,15194,5564208984.375000,-4.481140616365e+01,-1.344342184910e+02,-1.952885305782e+01,-1.434644706589e+02,-5.123605419187e+01,-1.257331535497e+02,1.000000000000e+00,0.314188975551
39,15195,5564575195.312500,-2.240570308183e+02,-3.136798431456e+02,-1.641117328337e+02,-3.579655768496e+02,-2.278484759813e+02,-3.090631480447e+02,1.000000000000e+00,0.291075413538
40,15196,5564941406.250000,4.481140616365e+01,-4.481140616365e+01,5.374516783583e+01,-3.607001761172e+01,3.761140966980e+01,-3.432521011946e+01,1.000000000000e+00,0.267983061228
41,15197,5565307617.187500,-2.240570308183e+02,-4.481140616365e+01,-2.155812538266e+02,-8.973066708323e+01,-2.325562349682e+02,-4.090124447441e+01,1.000000000000e+00,0.244911866490
42,15198,5565673828.125000,1.344342184910e+02,4.481140616365e+01,1.256745233746e+02,7.216487974403e+01,1.251405365588e+02,5.826659821048e+01,1.000000000000e+00,0.221861774265
43,15199,5566040039.062500,3.136798431456e+02,-3.136798431456e+02,3.787234279838e+02,-2.503080871315e+02,3.159315554292e+02,-2.967194348567e+02,1.000000000000e+00,0.198832726617
44,15200,5566406250.000000,2.240570308183e+02,4.481140616365e+01,2.157752169525e+02,9.016659854439e+01,2.149876998674e+02,6.054245548697e+01,1.000000000000e+00,0.175824662774
45,15201,5566772460.937500,-4.481140616365e+01,4.481140616365e+01,-5.390390425306e+01,3.608643344348e+01,-5.562262222757e+01,5.315126609370e+01,1.000000000000e+00,0.152837519180
46,15202,5567138671.875000,3.136798431456e+02,-4.481140616365e+01,3.238688950862e+02,1.707981644462e+01,3.071131879152e+02,-2.826689991915e+01,1.000000000000e+00,0.129871229537
