sample_index,time_s,i,q
39980,1.665833333333333407e-06,1.885639368720e-01,2.519350510861e-01
39981,1.665874999999999953e-06,-2.385942988504e-01,1.902102833586e-01
39982,1.665916666666666711e-06,-1.912339389318e-01,-2.238904431681e-01
39983,1.665958333333333258e-06,2.079328133916e-01,-1.916169200577e-01
39984,1.666000000000000016e-06,1.913412161667e-01,1.908427636602e-01
39985,1.666041666666666562e-06,-1.727525921922e-01,1.903894446009e-01
39986,1.666083333333333320e-06,-1.887455400177e-01,-1.538043366361e-01
39987,1.666125000000000078e-06,1.341484573304e-01,-1.863954649300e-01
39988,1.666166666666666624e-06,1.833279275584e-01,1.139424216347e-01
39989,1.666208333333333382e-06,-9.334920368352e-02,1.795350928851e-01
39990,1.666249999999999929e-06,-1.750132727332e-01,-7.253571493351e-02
39991,1.666291666666666687e-06,5.167118174185e-02,-1.697635808600e-01
39992,1.666333333333333233e-06,1.637925394374e-01,3.092548689578e-02
39993,1.666374999999999991e-06,-1.046749251687e-02,1.571126238959e-01
39994,1.666416666666666749e-06,-1.497427339278e-01,9.536637925598e-03
39995,1.666458333333333295e-06,-2.892510064017e-02,-1.417085794556e-01
39996,1.666500000000000053e-06,1.330429715745e-01,-4.754207780469e-02
39997,1.666541666666666600e-06,6.523931162517e-02,1.237860098486e-01
39998,1.666583333333333358e-06,-1.139851588547e-01,8.187760913215e-02
39999,1.666624999999999904e-06,-9.732826134103e-02,-1.036952085182e-01
40000,1.666666666666666662e-06,9.297811453456e-02,-1.114743612426e-01
40001,1.666708333333333420e-06,1.242120061018e-01,8.190271700161e-02
40002,1.666749999999999966e-06,-7.054433726901e-02,1.354513707189e-01
40003,1.666791666666666724e-06,-1.451176396311e-01,-5.898425492403e-02
40004,1.666833333333333270e-06,4.730906873768e-02,-1.531517876959e-01
40005,1.666875000000000028e-06,1.595112000780e-01,3.560994727436e-02
40006,1.666916666666666575e-06,-2.398177668847e-02,1.641701243468e-01
40007,1.666958333333333333e-06,-1.671199491630e-01,-1.252221496748e-02
40008,1.667000000000000091e-06,1.330663507157e-03,-1.683693058678e-01
40009,1.667041666666666637e-06,1.679439911710e-01,-9.492831604177e-03
40010,1.667083333333333395e-06,1.984873488235e-02,1.658867110437e-01
40011,1.667124999999999941e-06,-1.622566478331e-01,2.963921845939e-02
40012,1.667166666666666699e-06,-3.876938498760e-02,-1.571288545154e-01
40013,1.667208333333333246e-06,1.505934818628e-01,-4.714849986638e-02
40014,1.667250000000000004e-06,5.469121570289e-02,1.427548461080e-01
40015,1.667291666666666762e-06,-1.337303464129e-01,6.131877163297e-02
40016,1.667333333333333308e-06,-6.696015008680e-02,-1.236492430857e-01
40017,1.667375000000000066e-06,1.126513090087e-01,-7.155317378673e-02
40018,1.667416666666666612e-06,7.504552621446e-02,1.008853681287e-01
40019,1.667458333333333370e-06,-8.850773610790e-02,7.739567947530e-02
40020,1.667499999999999917e-06,-7.857371441468e-02,-7.568057932094e-02
40021,1.667541666666666675e-06,6.257020929765e-02,-7.856201899434e-02
40022,1.667583333333333433e-06,7.735585229996e-02,4.934533044843e-02
40023,1.667624999999999979e-06,-3.617525945435e-02,7.496376311342e-02
40024,1.667666666666666737e-06,-7.140785371993e-02,-2.322813505573e-02
40025,1.667708333333333283e-06,1.066913712471e-02,-6.672388151417e-02
40026,1.667750000000000041e-06,6.096119299375e-02,-1.341266142054e-03
40027,1.667791666666666588e-06,1.264902432477e-02,5.418248685900e-02
40028,1.667833333333333346e-06,-4.646340514618e-02,2.310814603942e-02
40029,1.667875000000000104e-06,-3.258225786072e-02,-3.789195357866e-02
40030,1.667916666666666650e-06,2.856775459770e-02,-4.094606424689e-02
40031,1.667958333333333408e-06,4.808669281372e-02,1.860113880000e-02
40032,1.667999999999999954e-06,-8.112082733986e-03,5.390491048414e-02
40033,1.668041666666666712e-06,-5.831619737416e-02,2.770996840311e-03
40034,1.668083333333333258e-06,-1.391258007099e-02,-6.125166675315e-02
40035,1.668125000000000016e-06,6.265882102008e-02,-2.517149843397e-02
40036,1.668166666666666563e-06,3.640249060686e-02,6.250213535102e-02
40037,1.668208333333333321e-06,-6.076346247838e-02,4.745784236595e-02
40038,1.668250000000000079e-06,-5.818909169478e-02,-5.744225394068e-02
40039,1.668291666666666625e-06,5.255559507234e-02,-6.844877913647e-02
40040,1.668333333333333383e-06,7.809222250831e-02,4.613805296655e-02
40041,1.668374999999999929e-06,-3.824133861921e-02,8.697929444031e-02
40042,1.668416666666666687e-06,-9.497618081077e-02,-2.893378642791e-02
40043,1.668458333333333234e-06,1.829965615535e-02,-1.019570980397e-01
40044,1.668499999999999992e-06,1.078059473695e-01,6.438264352049e-03
40045,1.668541666666666750e-06,6.537045952850e-03,1.124178847108e-01
40046,1.668583333333333296e-06,-1.157007853629e-01,2.050008675901e-02
40047,1.668625000000000054e-06,-3.531314565106e-02,-1.175765839146e-01
40048,1.668666666666666600e-06,1.179824708975e-01,-5.082843176322e-02
40049,1.668708333333333358e-06,6.688963216301e-02,1.168719292731e-01
40050,1.668749999999999905e-06,-1.142155955784e-01,8.333356247142e-02
40051,1.668791666666666663e-06,-9.999189451230e-02,-1.100019325102e-01
40052,1.668833333333333421e-06,1.042377018699e-01,-1.166929429388e-01
40053,1.668874999999999967e-06,1.332634921289e-01,9.694822910050e-02
40054,1.668916666666666725e-06,-8.817745308887e-02,1.495306441818e-01
