freq_hz,h1_phase_rad,h2_fixed_phase_rad,pre_l1_09_phase_rad,phase_unwrapped_rad,omega_rad,group_delay_s,group_delay_ns
5609000000.000000,-75.949329901916,-1.454426498918,-77.403756400834,-77.403756400834,35242386387.970298767090,4.926581015382453e-09,4.926581015
5610000000.000000,-75.968217297239,-1.464767574736,-77.432984871975,-77.432984871975,35248669573.277481079102,4.451640959410962e-09,4.451640959
5611000000.000000,-75.984588720418,-1.475108650554,-77.459697370972,-77.459697370972,35254952758.584655761719,4.745334689226104e-09,4.745334689
5612000000.000000,-76.007166779997,-1.485449726372,-77.492616506369,-77.492616506369,35261235943.891838073730,5.373652555719378e-09,5.373652556
5613000000.000000,-76.031433878350,-1.495790802190,-77.527224680540,-77.527224680540,35267519129.199020385742,4.899014784879967e-09,4.899014785
5614000000.000000,-76.048047463793,-1.506131878008,-77.554179341801,-77.554179341801,35273802314.506195068359,4.985588093940801e-09,4.985588094
5615000000.000000,-76.073402474432,-1.516472953827,-77.589875428259,-77.589875428259,35280085499.813377380371,5.284993364041908e-09,5.284993364
5616000000.000000,-76.093778497463,-1.526814029645,-77.620592527108,-77.620592527108,35286368685.120559692383,5.075359704425887e-09,5.075359704
5617000000.000000,-76.116499173843,-1.537155105463,-77.653654279306,-77.653654279306,35292651870.427734375000,4.843382788064600e-09,4.843382788
5618000000.000000,-76.133960088969,-1.547496181281,-77.681456270250,-77.681456270250,35298935055.734916687012,5.268673508273923e-09,5.268673508
5619000000.000000,-76.162025126158,-1.557837257099,-77.719862383257,-77.719862383257,35305218241.042091369629,5.483562437372739e-09,5.483562437
5620000000.000000,-76.182186415208,-1.568178332917,-77.750364748125,-77.750364748125,35311501426.349273681641,4.743083847207265e-09,4.743083847
5621000000.000000,-76.200946324001,-1.578519408735,-77.779465732736,-77.779465732736,35317784611.656455993652,5.236743911947385e-09,5.236743912
5622000000.000000,-76.227311128382,-1.588860484553,-77.816171612935,-77.816171612935,35324067796.963630676270,5.342265855051892e-09,5.342265855
5623000000.000000,-76.247397065020,-1.599201560371,-77.846598625391,-77.846598625391,35330350982.270812988281,4.761574816965067e-09,4.761574817
5624000000.000000,-76.266464690604,-1.609542636189,-77.876007326793,-77.876007326793,35336634167.577995300293,4.935410819505292e-09,4.935410820
5625000000.000000,-76.288735114876,-1.619883712007,-77.908618826883,-77.908618826883,35342917352.885169982910,5.086236784308257e-09,5.086236784
5626000000.000000,-76.309698075432,-1.630224787825,-77.939922863257,-77.939922863257,35349200538.192352294922,4.736678032395193e-09,4.736678032
5627000000.000000,-76.327575814876,-1.640565863643,-77.968141678519,-77.968141678519,35355483723.499534606934,4.908503841318630e-09,4.908503841
5628000000.000000,-76.350698002228,-1.650906939461,-78.001604941689,-78.001604941689,35361766908.806709289551,5.293550637683119e-09,5.293550638
5629000000.000000,-76.373414382418,-1.661248015280,-78.034662397698,-78.034662397698,35368050094.113891601562,5.035932563827757e-09,5.035932564
5630000000.000000,-76.393299245577,-1.671589091098,-78.064888336675,-78.064888336675,35374333279.421073913574,5.067434584672526e-09,5.067434585
5631000000.000000,-76.416411491837,-1.681930166916,-78.098341658753,-78.098341658753,35380616464.728248596191,5.023200286794598e-09,5.023200287
5632000000.000000,-76.435740490415,-1.692271242734,-78.128011733149,-78.128011733149,35386899650.035430908203,5.138062976133860e-09,5.138062976
5633000000.000000,-76.460296143799,-1.702612318552,-78.162908462351,-78.162908462351,35393182835.342605590820,5.347404367194908e-09,5.347404367
5634000000.000000,-76.482255803882,-1.712953394370,-78.195209198252,-78.195209198252,35399466020.649787902832,4.611381650144817e-09,4.611381650
5635000000.000000,-76.497562323023,-1.723294470188,-78.220856793211,-78.220856793211,35405749205.956970214844,5.023932352583338e-09,5.023932353
5636000000.000000,-76.524706248130,-1.733635546006,-78.258341794136,-78.258341794136,35412032391.264144897461,5.536982815349567e-09,5.536982815
5637000000.000000,-76.546459949530,-1.743976621824,-78.290436571354,-78.290436571354,35418315576.571327209473,4.917863282128726e-09,4.917863282
5638000000.000000,-76.565823789128,-1.754317697642,-78.320141486770,-78.320141486770,35424598761.878509521484,4.642699216616729e-09,4.642699217
5639000000.000000,-76.584119676901,-1.764658773460,-78.348778450361,-78.348778450361,35430881947.185684204102,5.211147194495133e-09,5.211147194
5640000000.000000,-76.610626844464,-1.774999849278,-78.385626693742,-78.385626693742,35437165132.492866516113,5.113648883357660e-09,5.113648883
5641000000.000000,-76.627697532325,-1.785340925096,-78.413038457421,-78.413038457421,35443448317.800048828125,4.679560946564935e-09,4.679560947
5642000000.000000,-76.648749789995,-1.795682000914,-78.444431790909,-78.444431790909,35449731503.107223510742,5.128888029321670e-09,5.128888029
5643000000.000000,-76.671466888505,-1.806023076732,-78.477489965237,-78.477489965237,35456014688.414405822754,4.837775045287316e-09,4.837775045
5644000000.000000,-76.688860912526,-1.816364152551,-78.505225065077,-78.505225065077,35462297873.721588134766,4.716363637030921e-09,4.716363637
5645000000.000000,-76.710052310283,-1.826705228369,-78.536757538652,-78.536757538652,35468581059.028762817383,4.728759542403439e-09,4.728759542
5646000000.000000,-76.727602105846,-1.837046304187,-78.564648410033,-78.564648410033,35474864244.335945129395,4.539173726807027e-09,4.539173727
5647000000.000000,-76.746411097981,-1.847387380005,-78.593798477986,-78.593798477986,35481147429.643119812012,4.892803514702948e-09,4.892803515
5648000000.000000,-76.768404736519,-1.857728455823,-78.626133192342,-78.626133192342,35487430614.950302124023,5.130694467764545e-09,5.130694468
5649000000.000000,-76.790203154536,-1.868069531641,-78.658272686177,-78.658272686177,35493713800.257484436035,4.771869385460831e-09,4.771869385
5650000000.000000,-76.807687664104,-1.878410607459,-78.686098271563,-78.686098271563,35499996985.564659118652,4.668250248721014e-09,4.668250249
5651000000.000000,-76.828183965646,-1.888751683277,-78.716935648923,-78.716935648923,35506280170.871841430664,4.590365674323370e-09,4.590365674
5652000000.000000,-76.844689748787,-1.899092759095,-78.743782507882,-78.743782507882,35512563356.179023742676,4.854714568844875e-09,4.854714569
5653000000.000000,-76.868507956509,-1.909433834913,-78.777941791422,-78.777941791422,35518846541.486198425293,4.809039152239570e-09,4.809039152
5654000000.000000,-76.884439765437,-1.919774910731,-78.804214676168,-78.804214676168,35525129726.793380737305,4.478086108543080e-09,4.478086109
5655000000.000000,-76.904099094556,-1.930115986549,-78.834215081105,-78.834215081105,35531412912.100563049316,4.818784501615342e-09,4.818784502
5656000000.000000,-76.924312245759,-1.940457062367,-78.864769308126,-78.864769308126,35537696097.407737731934,4.513812730239217e-09,4.513812730
5657000000.000000,-76.940139186572,-1.950798138185,-78.890937324757,-78.890937324757,35543979282.714920043945,4.099022204160076e-09,4.099022204
5658000000.000000,-76.955139926297,-1.961139214003,-78.916279140300,-78.916279140300,35550262468.022102355957,4.400440669865228e-09,4.400440670
5659000000.000000,-76.974754603260,-1.971480289821,-78.946234893081,-78.946234893081,35556545653.329277038574,4.940096705653322e-09,4.940096706
5660000000.000000,-76.996536860734,-1.981821365640,-78.978358226374,-78.978358226374,35562828838.636459350586,4.383989252319000e-09,4.383989252
5661000000.000000,-77.009163285337,-1.992162441458,-79.001325726795,-79.001325726795,35569112023.943634033203,4.291650925954498e-09,4.291650926
5662000000.000000,-77.029785185181,-2.002503517276,-79.032288702457,-79.032288702457,35575395209.250816345215,4.685744294432984e-09,4.685744294
5663000000.000000,-77.047363933109,-2.012844593094,-79.060208526203,-79.060208526203,35581678394.557998657227,4.248348671811838e-09,4.248348672
5664000000.000000,-77.062489357454,-2.023185668912,-79.085675026366,-79.085675026366,35587961579.865173339844,3.797251065036197e-09,3.797251065
5665000000.000000,-77.074399445672,-2.033526744730,-79.107926190402,-79.107926190402,35594244765.172355651855,4.358735070680914e-09,4.358735071
5666000000.000000,-77.096580686126,-2.043867820548,-79.140448506674,-79.140448506674,35600527950.479537963867,4.542687406559793e-09,4.542687407
5667000000.000000,-77.110802387572,-2.054208896366,-79.165011283938,-79.165011283938,35606811135.786712646484,3.953817477676562e-09,3.953817478
5668000000.000000,-77.125583670256,-2.064549972184,-79.190133642440,-79.190133642440,35613094321.093894958496,3.889021624360651e-09,3.889021624
5669000000.000000,-77.138991122995,-2.074891048002,-79.213882170997,-79.213882170997,35619377506.401077270508,4.315036792887234e-09,4.315036793
5670000000.000000,-77.159125870174,-2.085232123820,-79.244357993994,-79.244357993994,35625660691.708251953125,3.951070399379472e-09,3.951070399
5671000000.000000,-77.167959586321,-2.095573199638,-79.263532785959,-79.263532785959,35631943877.015434265137,3.744901641068200e-09,3.744901641
5672000000.000000,-77.185503540474,-2.105914275456,-79.291417815930,-79.291417815930,35638227062.322616577148,4.282857932943340e-09,4.282857933
5673000000.000000,-77.201097414759,-2.116255351274,-79.317352766033,-79.317352766033,35644510247.629791259766,3.693477809971459e-09,3.693477810
5674000000.000000,-77.211234999854,-2.126596427092,-79.337831426946,-79.337831426946,35650793432.936973571777,3.669159175786547e-09,3.669159176
5675000000.000000,-77.226523277168,-2.136937502911,-79.363460780079,-79.363460780079,35657076618.244148254395,4.238512263130619e-09,4.238512263
5676000000.000000,-77.243815564169,-2.147278578729,-79.391094142898,-79.391094142898,35663359803.551330566406,4.252075857680163e-09,4.252075858
5677000000.000000,-77.259274286640,-2.157619654547,-79.416893941187,-79.416893941187,35669642988.858512878418,3.555029191479931e-09,3.555029191
5678000000.000000,-77.267807226898,-2.167960730365,-79.435767957263,-79.435767957263,35675926174.165687561035,3.332462633256920e-09,3.332462633
5679000000.000000,-77.280469095512,-2.178301806183,-79.458770901695,-79.458770901695,35682209359.472869873047,3.431952635608983e-09,3.431952636
5680000000.000000,-77.290252264012,-2.188642882001,-79.478895146013,-79.478895146013,35688492544.780052185059,3.901009276694995e-09,3.901009277
5681000000.000000,-77.308808472217,-2.198983957819,-79.507792430036,-79.507792430036,35694775730.087226867676,3.728501977371422e-09,3.728501977
5682000000.000000,-77.316423850060,-2.209325033637,-79.525748883697,-79.525748883697,35701058915.394409179688,3.609667502497082e-09,3.609667502
5683000000.000000,-77.333486740212,-2.219666109455,-79.553152849667,-79.553152849667,35707342100.701591491699,3.619748592089068e-09,3.619748592
5684000000.000000,-77.341228800763,-2.230007185273,-79.571235986036,-79.571235986036,35713625286.008766174316,3.275371055901796e-09,3.275371056
5685000000.000000,-77.353964115164,-2.240348261091,-79.594312376255,-79.594312376255,35719908471.315948486328,2.970928153377560e-09,2.970928153
5686000000.000000,-77.357880433371,-2.250689336909,-79.608569770280,-79.608569770280,35726191656.623130798340,3.005216337155624e-09,3.005216337
5687000000.000000,-77.371046625797,-2.261030412727,-79.632077038524,-79.632077038524,35732474841.930305480957,3.919375400382052e-09,3.919375400
5688000000.000000,-77.386450605593,-2.271371488545,-79.657822094138,-79.657822094138,35738758027.237487792969,3.631494668784558e-09,3.631494669
5689000000.000000,-77.395999182053,-2.281712564363,-79.677711746416,-79.677711746416,35745041212.544662475586,3.261679096841323e-09,3.261679097
5690000000.000000,-77.406755922312,-2.292053640182,-79.698809562494,-79.698809562494,35751324397.851844787598,3.701484979347484e-09,3.701484979
5691000000.000000,-77.421831262490,-2.302394716000,-79.724225978490,-79.724225978490,35757607583.159027099609,3.199646777012984e-09,3.199646777
5692000000.000000,-77.426281717911,-2.312735791818,-79.739017509729,-79.739017509729,35763890768.466201782227,2.740535210274412e-09,2.740535210
5693000000.000000,-77.435587691988,-2.323076867636,-79.758664559624,-79.758664559624,35770173953.773384094238,3.323283633004983e-09,3.323283633
5694000000.000000,-77.447361180064,-2.333417943454,-79.780779123518,-79.780779123518,35776457139.080566406250,3.216517914394847e-09,3.216517914
5695000000.000000,-77.455325496552,-2.343759019272,-79.799084515824,-79.799084515824,35782740324.387741088867,2.714032613605984e-09,2.714032614
5696000000.000000,-77.460784568110,-2.354100095090,-79.814884663200,-79.814884663200,35789023509.694923400879,3.180744343184562e-09,3.180744343
5697000000.000000,-77.474613757162,-2.364441170908,-79.839054928070,-79.839054928070,35795306695.002105712891,3.068301539978545e-09,3.068301540
5698000000.000000,-77.478659830782,-2.374782246726,-79.853442077508,-79.853442077508,35801589880.309280395508,2.454452526552025e-09,2.454452527
5699000000.000000,-77.484775165630,-2.385123322544,-79.869898488174,-79.869898488174,35807873065.616462707520,3.371493329154117e-09,3.371493329
5700000000.000000,-77.500345113844,-2.395464398362,-79.895809512206,-79.895809512206,35814156250.923645019531,3.062582278212231e-09,3.062582278
5701000000.000000,-77.502578557939,-2.405805474180,-79.908384032119,-79.908384032119,35820439436.230819702148,2.490830808795720e-09,2.490830809
5702000000.000000,-77.510963665289,-2.416146549998,-79.927110215287,-79.927110215287,35826722621.538002014160,2.928179377102720e-09,2.928179377
5703000000.000000,-77.518692993581,-2.426487625816,-79.945180619397,-79.945180619397,35833005806.845176696777,3.133434675721346e-09,3.133434676
5704000000.000000,-77.529657415084,-2.436828701634,-79.966486116718,-79.966486116718,35839288992.152359008789,3.091003462416986e-09,3.091003462
5705000000.000000,-77.536853537023,-2.447169777453,-79.984023314476,-79.984023314476,35845572177.459541320801,2.527748502237009e-09,2.527748502
