freq_hz,h1_phase_rad,h2_fixed_phase_rad,pre_l1_09_phase_rad,phase_unwrapped_rad,omega_rad,group_delay_s,group_delay_ns
5705000000.000000,-113.227386460382,-2.447169777453,-115.674556237835,-115.674556237835,35845572177.459541320801,5.343356385516793e-09,5.343356386
5706000000.000000,-113.251517207233,-2.457510853271,-115.709028060504,-115.709028060504,35851855362.766716003418,5.192107577542456e-09,5.192107578
5707000000.000000,-113.271950256835,-2.467851929089,-115.739802185924,-115.739802185924,35858138548.073898315430,5.296810460126770e-09,5.296810460
5708000000.000000,-113.297396738913,-2.478193004907,-115.775589743820,-115.775589743820,35864421733.381080627441,5.130347794401108e-09,5.130347794
5709000000.000000,-113.315737956964,-2.488534080725,-115.804272037689,-115.804272037689,35870704918.688255310059,5.346215548603136e-09,5.346215549
5710000000.000000,-113.343897113245,-2.498875156543,-115.842772269788,-115.842772269788,35876988103.995437622070,5.497571186546268e-09,5.497571187
5711000000.000000,-113.364140322337,-2.509216232361,-115.873356554698,-115.873356554698,35883271289.302619934082,5.038628476599919e-09,5.038628477
5712000000.000000,-113.386532234434,-2.519557308179,-115.906089542613,-115.906089542613,35889554474.609794616699,5.201235209259384e-09,5.201235209
5713000000.000000,-113.408818819993,-2.529898383997,-115.938717203990,-115.938717203990,35895837659.916976928711,4.960341792699998e-09,4.960341793
5714000000.000000,-113.428183576139,-2.540239459815,-115.968423035954,-115.968423035954,35902120845.224159240723,5.116249944799324e-09,5.116249945
5715000000.000000,-113.452429361319,-2.550580535633,-116.003009896952,-116.003009896952,35908404030.531333923340,5.317254514970504e-09,5.317254515
5716000000.000000,-113.474320015389,-2.560921611451,-116.035241626840,-116.035241626840,35914687215.838516235352,5.206763683002094e-09,5.206763683
5717000000.000000,-113.497177331825,-2.571262687269,-116.068440019094,-116.068440019094,35920970401.145690917969,5.137607399248033e-09,5.137607399
5718000000.000000,-113.518198942403,-2.581603763087,-116.099802705490,-116.099802705490,35927253586.452873229980,5.090717009004233e-09,5.090717009
5719000000.000000,-113.540467016817,-2.591944838905,-116.132411855722,-116.132411855722,35933536771.760055541992,4.993823978443430e-09,4.993823978
5720000000.000000,-113.560271033662,-2.602285914724,-116.162556948386,-116.162556948386,35939819957.067230224609,4.921963373206840e-09,4.921963373
5721000000.000000,-113.581636081078,-2.612626990542,-116.194263071620,-116.194263071620,35946103142.374412536621,5.158964315990063e-09,5.158964316
5722000000.000000,-113.604418339607,-2.622968066360,-116.227386405967,-116.227386405967,35952386327.681594848633,5.488307151486156e-09,5.488307151
5723000000.000000,-113.629922031153,-2.633309142178,-116.263231173331,-116.263231173331,35958669512.988769531250,5.042167781094950e-09,5.042167781
5724000000.000000,-113.647097937008,-2.643650217996,-116.290748155004,-116.290748155004,35964952698.295951843262,4.879796332436426e-09,4.879796332
5725000000.000000,-113.670561208753,-2.653991293814,-116.324552502567,-116.324552502567,35971235883.603134155273,4.885155621136235e-09,4.885155621
5726000000.000000,-113.687804461416,-2.664332369632,-116.352136831048,-116.352136831048,35977519068.910308837891,4.536143447645105e-09,4.536143448
5727000000.000000,-113.706881916840,-2.674673445450,-116.381555362290,-116.381555362290,35983802254.217491149902,4.927323532319400e-09,4.927323532
5728000000.000000,-113.729040883424,-2.685014521268,-116.414055404692,-116.414055404692,35990085439.524673461914,5.090139740978575e-09,5.090139741
5729000000.000000,-113.750164347668,-2.695355597086,-116.445519944754,-116.445519944754,35996368624.831848144531,5.164075630942759e-09,5.164075631
5730000000.000000,-113.773252420047,-2.705696672904,-116.478949092951,-116.478949092951,36002651810.139030456543,5.054665181878664e-09,5.054665182
5731000000.000000,-113.793000992039,-2.716037748722,-116.509038740761,-116.509038740761,36008934995.446205139160,4.557687569517276e-09,4.557687570
5732000000.000000,-113.809843859554,-2.726378824540,-116.536222684094,-116.536222684094,36015218180.753387451172,4.850048759452079e-09,4.850048759
5733000000.000000,-113.833266350612,-2.736719900358,-116.569986250970,-116.569986250970,36021501366.060569763184,5.006188235776656e-09,5.006188236
5734000000.000000,-113.852071324654,-2.747060976176,-116.599132300830,-116.599132300830,36027784551.367744445801,4.490753884778788e-09,4.490753885
5735000000.000000,-113.869016676629,-2.757402051995,-116.626418728624,-116.626418728624,36034067736.674926757812,4.778986738331669e-09,4.778986738
5736000000.000000,-113.891443691532,-2.767743127813,-116.659186819345,-116.659186819345,36040350921.982109069824,5.111380377849063e-09,5.111380378
5737000000.000000,-113.912566025172,-2.778084203631,-116.690650228803,-116.690650228803,36046634107.289283752441,4.795710007322857e-09,4.795710007
5738000000.000000,-113.931026209207,-2.788425279449,-116.719451488656,-116.719451488656,36052917292.596466064453,4.782793515521286e-09,4.782793516
5739000000.000000,-113.951986229424,-2.798766355267,-116.750752584691,-116.750752584691,36059200477.903648376465,4.911360820001868e-09,4.911360820
5740000000.000000,-113.972062037856,-2.809107431085,-116.781169468941,-116.781169468941,36065483663.210823059082,4.444377877110082e-09,4.444377877
5741000000.000000,-113.987153777342,-2.819448506903,-116.806602284245,-116.806602284245,36071766848.518005371094,4.611471337616032e-09,4.611471338
5742000000.000000,-114.009329344126,-2.829789582721,-116.839118926847,-116.839118926847,36078050033.825187683105,5.095972220238267e-09,5.095972220
5743000000.000000,-114.030509501266,-2.840130658539,-116.870640159805,-116.870640159805,36084333219.132362365723,4.774503335150488e-09,4.774503335
5744000000.000000,-114.048645370899,-2.850471734357,-116.899117105256,-116.899117105256,36090616404.439544677734,4.711815624023903e-09,4.711815624
5745000000.000000,-114.069037771028,-2.860812810175,-116.929850581203,-116.929850581203,36096899589.746719360352,4.669845195235081e-09,4.669845195
5746000000.000000,-114.086646224698,-2.871153885993,-116.957800110691,-116.957800110691,36103182775.053901672363,4.378515550553208e-09,4.378515551
5747000000.000000,-114.103377668541,-2.881494961811,-116.984872630352,-116.984872630352,36109465960.361083984375,4.763171254606099e-09,4.763171255
5748000000.000000,-114.125819848347,-2.891836037629,-117.017655885976,-117.017655885976,36115749145.668258666992,4.938216749320368e-09,4.938216749
5749000000.000000,-114.144750978751,-2.902177113447,-117.046928092198,-117.046928092198,36122032330.975440979004,4.567478112842474e-09,4.567478113
5750000000.000000,-114.162534319449,-2.912518189266,-117.075052508715,-117.075052508715,36128315516.282623291016,4.353414239390257e-09,4.353414239
5751000000.000000,-114.178775443884,-2.922859265084,-117.101634708968,-117.101634708968,36134598701.589797973633,4.497436433670000e-09,4.497436434
5752000000.000000,-114.198368620853,-2.933200340902,-117.131568961755,-117.131568961755,36140881886.896980285645,4.965123256881973e-09,4.965123257
5753000000.000000,-114.220486871240,-2.943541416720,-117.164028287960,-117.164028287960,36147165072.204162597656,4.603928407371797e-09,4.603928407
5754000000.000000,-114.235541139866,-2.953882492538,-117.189423632404,-117.189423632404,36153448257.511337280273,4.367487394754433e-09,4.367487395
5755000000.000000,-114.254688184860,-2.964223568356,-117.218911753216,-117.218911753216,36159731442.818519592285,5.062914767949825e-09,5.062914768
5756000000.000000,-114.278481451593,-2.974564644174,-117.253046095767,-117.253046095767,36166014628.125701904297,4.517559753181250e-09,4.517559753
5757000000.000000,-114.290775363355,-2.984905719992,-117.275681083347,-117.275681083347,36172297813.432876586914,4.312656740211362e-09,4.312656740
5758000000.000000,-114.311993742887,-2.995246795810,-117.307240538697,-117.307240538697,36178580998.740058898926,4.777467731169048e-09,4.777467731
5759000000.000000,-114.330128641827,-3.005587871628,-117.335716513455,-117.335716513455,36184864184.047233581543,4.300748951432159e-09,4.300748951
5760000000.000000,-114.345356396494,-3.015928947446,-117.361285343940,-117.361285343940,36191147369.354415893555,4.627218267820994e-09,4.627218268
5761000000.000000,-114.367593829858,-3.026270023264,-117.393863853122,-117.393863853122,36197430554.661598205566,4.880016491390157e-09,4.880016491
5762000000.000000,-114.385998340693,-3.036611099082,-117.422609439775,-117.422609439775,36203713739.968772888184,4.313410115253495e-09,4.313410115
5763000000.000000,-114.401115588342,-3.046952174900,-117.448067763242,-117.448067763242,36209996925.275955200195,4.782589551298794e-09,4.782589551
5764000000.000000,-114.425415981855,-3.057293250718,-117.482709232573,-117.482709232573,36216280110.583137512207,4.839604043233860e-09,4.839604043
5765000000.000000,-114.441249694739,-3.067634326537,-117.508884021276,-117.508884021276,36222563295.890312194824,4.460997530817329e-09,4.460997531
5766000000.000000,-114.460792378500,-3.077975402355,-117.538767780855,-117.538767780855,36228846481.197494506836,4.324094796542640e-09,4.324094797
5767000000.000000,-114.474905720888,-3.088316478173,-117.563222199061,-117.563222199061,36235129666.504676818848,4.657965775269795e-09,4.657965775
5768000000.000000,-114.498643951105,-3.098657553991,-117.597301505096,-117.597301505096,36241412851.811851501465,4.508604357353880e-09,4.508604357
5769000000.000000,-114.510880362560,-3.108998629809,-117.619878992369,-117.619878992369,36247696037.119033813477,4.300613258710655e-09,4.300613259
5770000000.000000,-114.532004899547,-3.119339705627,-117.651344605174,-117.651344605174,36253979222.426216125488,4.533555132769430e-09,4.533555133
5771000000.000000,-114.547168544923,-3.129680781445,-117.676849326368,-117.676849326368,36260262407.733390808105,4.473716412419144e-09,4.473716412
5772000000.000000,-114.567541126373,-3.140021857263,-117.707562983636,-117.707562983636,36266545593.040573120117,4.704301341426666e-09,4.704301341
5773000000.000000,-114.585602387425,-3.150362933081,-117.735965320506,-117.735965320506,36272828778.347747802734,4.554095636461353e-09,4.554095636
5774000000.000000,-114.604087428318,-3.160704008899,-117.764791437217,-117.764791437217,36279111963.654930114746,4.293000661649752e-09,4.293000662
5775000000.000000,-114.618867673151,-3.171045084717,-117.789912757868,-117.789912757868,36285395148.962112426758,4.470673990693486e-09,4.470673991
5776000000.000000,-114.639585422945,-3.181386160535,-117.820971583480,-117.820971583480,36291678334.269287109375,4.839539417017088e-09,4.839539417
5777000000.000000,-114.659000967432,-3.191727236353,-117.850728203785,-117.850728203785,36297961519.576469421387,4.536510290396146e-09,4.536510290
5778000000.000000,-114.675910740914,-3.202068312171,-117.877979053085,-117.877979053085,36304244704.883651733398,4.779745046146403e-09,4.779745046
5779000000.000000,-114.698382863488,-3.212409387989,-117.910792251477,-117.910792251477,36310527890.190826416016,4.496433732382589e-09,4.496433732
5780000000.000000,-114.711732442001,-3.222750463808,-117.934482905809,-117.934482905809,36316811075.498008728027,4.267918944845760e-09,4.267918945
5781000000.000000,-114.731332963064,-3.233091539626,-117.964424502690,-117.964424502690,36323094260.805191040039,4.846236533040320e-09,4.846236533
5782000000.000000,-114.751949894724,-3.243432615444,-117.995382510168,-117.995382510168,36329377446.112365722656,4.500104664538932e-09,4.500104665
5783000000.000000,-114.767200794446,-3.253773691262,-118.020974485708,-118.020974485708,36335660631.419548034668,4.435548430846805e-09,4.435548431
5784000000.000000,-114.787006488548,-3.264114767080,-118.051121255628,-118.051121255628,36341943816.726730346680,4.568336624929308e-09,4.568336625
5785000000.000000,-114.803926053930,-3.274455842898,-118.078381896828,-118.078381896828,36348227002.033905029297,4.453285263531824e-09,4.453285264
5786000000.000000,-114.822285969985,-3.284796918716,-118.107082888701,-118.107082888701,36354510187.341087341309,4.659799219124567e-09,4.659799219
5787000000.000000,-114.841800666270,-3.295137994534,-118.136938660804,-118.136938660804,36360793372.648262023926,4.580483907920598e-09,4.580483908
5788000000.000000,-114.859163876729,-3.305479070352,-118.164642947081,-118.164642947081,36367076557.955444335938,4.892233516868650e-09,4.892233517
5789000000.000000,-114.882596134139,-3.315820146170,-118.198416280309,-118.198416280309,36373359743.262626647949,4.743870308175399e-09,4.743870308
5790000000.000000,-114.898094957532,-3.326161221988,-118.224256179520,-118.224256179520,36379642928.569801330566,4.099294035474451e-09,4.099294035
5791000000.000000,-114.913427230610,-3.336502297806,-118.249929528416,-118.249929528416,36385926113.876983642578,4.579337325147820e-09,4.579337325
5792000000.000000,-114.934958455892,-3.346843373624,-118.281801829516,-118.281801829516,36392209299.184165954590,5.013531595434529e-09,5.013531595
5793000000.000000,-114.955746975089,-3.357184449442,-118.312931424531,-118.312931424531,36398492484.491340637207,4.593977496657336e-09,4.593977497
5794000000.000000,-114.972005928073,-3.367525525260,-118.339531453333,-118.339531453333,36404775669.798522949219,4.623366734194797e-09,4.623366734
5795000000.000000,-114.993163763320,-3.377866601079,-118.371030364399,-118.371030364399,36411058855.105705261230,4.712060001504597e-09,4.712060002
5796000000.000000,-115.010537268772,-3.388207676897,-118.398744945669,-118.398744945669,36417342040.412879943848,4.167881565196875e-09,4.167881565
5797000000.000000,-115.024856756109,-3.398548752715,-118.423405508824,-118.423405508824,36423625225.720062255859,4.618043804841646e-09,4.618043805
5798000000.000000,-115.047887167101,-3.408889828533,-118.456776995634,-118.456776995634,36429908411.027244567871,5.032067799253003e-09,5.032067799
5799000000.000000,-115.067409433395,-3.419230904351,-118.486640337746,-118.486640337746,36436191596.334419250488,4.689744539976935e-09,4.689744540
5800000000.000000,-115.086138083441,-3.429571980169,-118.515710063610,-118.515710063610,36442474781.641601562500,4.610874249227778e-09,4.610874249
5801000000.000000,-115.104669236431,-3.439913055987,-118.544582292418,-118.544582292418,36448757966.948776245117,4.588525475613777e-09,4.588525476
5802000000.000000,-115.123117043505,-3.450254131805,-118.573371175310,-118.573371175310,36455041152.255958557129,4.716260079681492e-09,4.716260080
5803000000.000000,-115.143253356870,-3.460595207623,-118.603848564493,-118.603848564493,36461324337.563140869141,4.808786944096827e-09,4.808786944
5804000000.000000,-115.162863890814,-3.470936283441,-118.633800174255,-118.633800174255,36467607522.870315551758,4.836840695079638e-09,4.836840695
5805000000.000000,-115.183352738011,-3.481277359259,-118.664630097270,-118.664630097270,36473890708.177497863770,4.799591191754113e-09,4.799591192
5806000000.000000,-115.202495180891,-3.491618435077,-118.694113615968,-118.694113615968,36480173893.484680175781,4.613945894352446e-09,4.613945894
5807000000.000000,-115.220651140478,-3.501959510895,-118.722610651373,-118.722610651373,36486457078.791854858398,4.781441656936155e-09,4.781441657
5808000000.000000,-115.241898397187,-3.512300586713,-118.754198983900,-118.754198983900,36492740264.099037170410,5.004036563517237e-09,5.004036564
5809000000.000000,-115.262851566867,-3.522641662531,-118.785493229398,-118.785493229398,36499023449.406219482422,4.549590949568211e-09,4.549590950
5810000000.000000,-115.278388091566,-3.532982738350,-118.811370829916,-118.811370829916,36505306634.713394165039,4.640573072974040e-09,4.640573073
5811000000.000000,-115.300484576328,-3.543323814168,-118.843808390496,-118.843808390496,36511589820.020576477051,5.151368633834916e-09,5.151368634
5812000000.000000,-115.322439947354,-3.553664889986,-118.876104837340,-118.876104837340,36517873005.327758789062,4.938565964948165e-09,4.938565965
5813000000.000000,-115.341862274911,-3.564005965804,-118.905868240715,-118.905868240715,36524156190.634933471680,4.775289893362239e-09,4.775289893
5814000000.000000,-115.361765858309,-3.574347041622,-118.936112899931,-118.936112899931,36530439375.942115783691,4.591396769970365e-09,4.591396770
5815000000.000000,-115.378877316724,-3.584688117440,-118.963565434164,-118.963565434164,36536722561.249290466309,4.896906475103477e-09,4.896906475
5816000000.000000,-115.402620048303,-3.595029193258,-118.997649241561,-118.997649241561,36543005746.556472778320,5.149304771582091e-09,5.149304772
5817000000.000000,-115.422903237254,-3.605370269076,-119.028273506330,-119.028273506330,36549288931.863655090332,5.111512621283000e-09,5.111512621
5818000000.000000,-115.446171058666,-3.615711344894,-119.061882403560,-119.061882403560,36555572117.170829772949,4.769012340167768e-09,4.769012340
5819000000.000000,-115.462150262149,-3.626052420712,-119.088202682861,-119.088202682861,36561855302.478012084961,4.645840707360790e-09,4.645840707
5820000000.000000,-115.483870263174,-3.636393496530,-119.120263759704,-119.120263759704,36568138487.785194396973,5.162803812334485e-09,5.162803812
5821000000.000000,-115.506345816628,-3.646734572348,-119.153080388976,-119.153080388976,36574421673.092369079590,5.388251303254556e-09,5.388251303
5822000000.000000,-115.530898874378,-3.657075648166,-119.187974522544,-119.187974522544,36580704858.399551391602,5.285661103301756e-09,5.285661103
5823000000.000000,-115.552085241358,-3.667416723984,-119.219501965342,-119.219501965342,36586988043.706733703613,4.785232095756381e-09,4.785232096
5824000000.000000,-115.570349722733,-3.677757799802,-119.248107522535,-119.248107522535,36593271229.013908386230,4.886348504861044e-09,4.886348505
5825000000.000000,-115.592806755984,-3.688098875621,-119.280905631605,-119.280905631605,36599554414.321090698242,5.072573615181919e-09,5.072573615
5826000000.000000,-115.613411411113,-3.698439951439,-119.311851362552,-119.311851362552,36605837599.628273010254,4.980307209347354e-09,4.980307209
5827000000.000000,-115.634708990514,-3.708781027257,-119.343490017771,-119.343490017771,36612120784.935447692871,4.901294068043407e-09,4.901294068
5828000000.000000,-115.654320737226,-3.719122103075,-119.373442840301,-119.373442840301,36618403970.242630004883,5.075503558452140e-09,5.075503558
5829000000.000000,-115.677807497648,-3.729463178893,-119.407270676541,-119.407270676541,36624687155.549804687500,5.044523418129126e-09,5.044523418
5830000000.000000,-115.697029936435,-3.739804254711,-119.436834191146,-119.436834191146,36630970340.856986999512,4.880553020448033e-09,4.880553020
5831000000.000000,-115.718456184070,-3.750145330529,-119.468601514599,-119.468601514599,36637253526.164169311523,5.342012280960947e-09,5.342012281
5832000000.000000,-115.743477490948,-3.760486406347,-119.503963897295,-119.503963897295,36643536711.471343994141,5.413457351027381e-09,5.413457351
5833000000.000000,-115.765801543812,-3.770827482165,-119.536629025977,-119.536629025977,36649819896.778526306152,5.269827607447668e-09,5.269827607
5834000000.000000,-115.789017946101,-3.781168557983,-119.570186504084,-119.570186504084,36656103082.085708618164,4.868587139559080e-09,4.868587140
5835000000.000000,-115.806299862540,-3.791509633801,-119.597809496341,-119.597809496341,36662386267.392883300781,5.006507161113235e-09,5.006507161
5836000000.000000,-115.831249418935,-3.801850709619,-119.633100128554,-119.633100128554,36668669452.700065612793,5.208437027966884e-09,5.208437028
5837000000.000000,-115.851068860919,-3.812191785437,-119.663260646356,-119.663260646356,36674952638.007247924805,5.119669237869985e-09,5.119669238
5838000000.000000,-115.874902928365,-3.822532861255,-119.697435789620,-119.697435789620,36681235823.314422607422,5.497209976610066e-09,5.497209977
5839000000.000000,-115.899466687194,-3.832873937073,-119.732340624267,-119.732340624267,36687519008.621604919434,5.300112961721378e-09,5.300112962
5840000000.000000,-115.920823960503,-3.843215012892,-119.764038973395,-119.764038973395,36693802193.928787231445,5.375018933615589e-09,5.375018934
5841000000.000000,-115.946329015536,-3.853556088710,-119.799885104246,-119.799885104246,36700085379.235961914062,5.063602250460930e-09,5.063602250
5842000000.000000,-115.963772911390,-3.863897164528,-119.827670075918,-119.827670075918,36706368564.543144226074,5.279921881121030e-09,5.279921881
5843000000.000000,-115.991996319073,-3.874238240346,-119.866234559419,-119.866234559419,36712651749.850318908691,5.512179400063419e-09,5.512179400
5844000000.000000,-116.012358848988,-3.884579316164,-119.896938165152,-119.896938165152,36718934935.157501220703,5.256253381743557e-09,5.256253382
5845000000.000000,-116.037366195475,-3.894920391982,-119.932286587457,-119.932286587457,36725218120.464683532715,5.210650313319876e-09,5.210650313
5846000000.000000,-116.057155660331,-3.905261467800,-119.962417128131,-119.962417128131,36731501305.771858215332,5.168392488901570e-09,5.168392489
5847000000.000000,-116.081631979335,-3.915602543618,-119.997234522953,-119.997234522953,36737784491.079040527344,5.606125314294627e-09,5.606125314
5848000000.000000,-116.106922157105,-3.925943619436,-120.032865776541,-120.032865776541,36744067676.386222839355,5.580428926461918e-09,5.580428926
5849000000.000000,-116.131075565776,-3.936284695254,-120.067360261030,-120.067360261030,36750350861.693397521973,5.037417447061076e-09,5.037417447
5850000000.000000,-116.149542060048,-3.946625771072,-120.096167831120,-120.096167831120,36756634047.000579833984,5.087315310190244e-09,5.087315310
5851000000.000000,-116.174322503760,-3.956966846890,-120.131289350650,-120.131289350650,36762917232.307762145996,5.706319962352622e-09,5.706319962
5852000000.000000,-116.200567639903,-3.967307922708,-120.167875562611,-120.167875562611,36769200417.614936828613,5.467139553843193e-09,5.467139554
5853000000.000000,-116.222342453958,-3.977648998526,-120.199991452484,-120.199991452484,36775483602.922119140625,5.230774870817212e-09,5.230774871
5854000000.000000,-116.245617343894,-3.987990074344,-120.233607418238,-120.233607418238,36781766788.229301452637,5.338951177943967e-09,5.338951178
5855000000.000000,-116.268751541515,-3.998331150163,-120.267082691678,-120.267082691678,36788049973.536476135254,5.555981357914497e-09,5.555981358
5856000000.000000,-116.294753713127,-4.008672225981,-120.303425939108,-120.303425939108,36794333158.843658447266,5.351981293719862e-09,5.351981294
5857000000.000000,-116.315324370337,-4.019013301799,-120.334337672136,-120.334337672136,36800616344.150833129883,5.555909254992110e-09,5.555909255
5858000000.000000,-116.343889176289,-4.029354377617,-120.373243553906,-120.373243553906,36806899529.458015441895,5.534411560447592e-09,5.534411560
5859000000.000000,-116.364189685502,-4.039695453435,-120.403885138937,-120.403885138937,36813182714.765197753906,5.349544892478718e-09,5.349544892
5860000000.000000,-116.390431388390,-4.050036529253,-120.440467917643,-120.440467917643,36819465900.072372436523,5.527332647474348e-09,5.527332647
5861000000.000000,-116.412966044423,-4.060377605071,-120.473343649494,-120.473343649494,36825749085.379554748535,5.277753742769816e-09,5.277753743
5862000000.000000,-116.436071446297,-4.070718680889,-120.506790127186,-120.506790127186,36832032270.686737060547,5.672674403982606e-09,5.672674404
5863000000.000000,-116.463568821722,-4.081059756707,-120.544628578429,-120.544628578429,36838315455.993911743164,5.737972669341422e-09,5.737972669
5864000000.000000,-116.487494785799,-4.091400832525,-120.578895618324,-120.578895618324,36844598641.301094055176,5.455478716474523e-09,5.455478716
5865000000.000000,-116.511442237516,-4.101741908343,-120.613184145859,-120.613184145859,36850881826.608276367188,5.361145611687345e-09,5.361145612
5866000000.000000,-116.534182776837,-4.112082984161,-120.646265760998,-120.646265760998,36857165011.915451049805,5.495854308409551e-09,5.495854308
5867000000.000000,-116.559823027962,-4.122424059979,-120.682247087941,-120.682247087941,36863448197.222633361816,5.637600308478830e-09,5.637600308
5868000000.000000,-116.584344800053,-4.132765135797,-120.717109935850,-120.717109935850,36869731382.529815673828,5.533978586034569e-09,5.533978586
5869000000.000000,-116.608682902210,-4.143106211615,-120.751789113825,-120.751789113825,36876014567.836990356445,5.650249393000475e-09,5.650249393
5870000000.000000,-116.634665776352,-4.153447287434,-120.788113063786,-120.788113063786,36882297753.144172668457,5.429235394111137e-09,5.429235394
5871000000.000000,-116.656226534688,-4.163788363252,-120.820014897940,-120.820014897940,36888580938.451347351074,5.204578095784025e-09,5.204578096
5872000000.000000,-116.679386281959,-4.174129439070,-120.853515721029,-120.853515721029,36894864123.758529663086,5.949973508701867e-09,5.949973509
5873000000.000000,-116.710313955308,-4.184470514888,-120.894784470196,-120.894784470196,36901147309.065711975098,5.897159455915256e-09,5.897159456
5874000000.000000,-116.732810021618,-4.194811590706,-120.927621612324,-120.927621612324,36907430494.372886657715,5.332921421434536e-09,5.332921421
5875000000.000000,-116.756647270711,-4.205152666524,-120.961799937235,-120.961799937235,36913713679.680068969727,5.535747697230472e-09,5.535747697
5876000000.000000,-116.781692127173,-4.215493742342,-120.997185869515,-120.997185869515,36919996864.987251281738,5.453601458459890e-09,5.453601458
5877000000.000000,-116.804497096185,-4.225834818160,-121.030331914345,-121.030331914345,36926280050.294425964355,5.387937811466621e-09,5.387937811
5878000000.000000,-116.828716798923,-4.236175893978,-121.064892692901,-121.064892692901,36932563235.601608276367,5.601965462369694e-09,5.601965462
5879000000.000000,-116.854211318718,-4.246516969796,-121.100728288514,-121.100728288514,36938846420.908790588379,5.681410394854481e-09,5.681410395
5880000000.000000,-116.879429355921,-4.256858045614,-121.136287401535,-121.136287401535,36945129606.215965270996,5.642663626758497e-09,5.642663627
5881000000.000000,-116.904436969468,-4.267199121432,-121.171636090900,-121.171636090900,36951412791.523147583008,5.637504844160752e-09,5.637504844
5882000000.000000,-116.929590179497,-4.277540197250,-121.207130376747,-121.207130376747,36957695976.830329895020,5.582167493361752e-09,5.582167493
5883000000.000000,-116.953902403385,-4.287881273068,-121.241783676453,-121.241783676453,36963979162.137504577637,5.734148247439074e-09,5.734148247
5884000000.000000,-116.980965459896,-4.298222348886,-121.279187808782,-121.279187808782,36970262347.444686889648,5.691401994485548e-09,5.691401994
5885000000.000000,-117.004740518527,-4.308563424704,-121.313303943231,-121.313303943231,36976545532.751861572266,5.088216506279840e-09,5.088216506
5886000000.000000,-117.024223722643,-4.318904500523,-121.343128223166,-121.343128223166,36982828718.059043884277,5.213433844700527e-09,5.213433845
5887000000.000000,-117.049572308756,-4.329245576341,-121.378817885097,-121.378817885097,36989111903.366226196289,5.591927986485528e-09,5.591927986
5888000000.000000,-117.073811810534,-4.339586652159,-121.413398462693,-121.413398462693,36995395088.673400878906,5.563940451998436e-09,5.563940452
5889000000.000000,-117.098808694916,-4.349927727977,-121.448736422893,-121.448736422893,37001678273.980583190918,5.672213206453803e-09,5.672213206
5890000000.000000,-117.124408792254,-4.360268803795,-121.484677596049,-121.484677596049,37007961459.287765502930,5.631140967236542e-09,5.631140967
5891000000.000000,-117.148889547656,-4.370609879613,-121.519499427269,-121.519499427269,37014244644.594940185547,5.628859416909797e-09,5.628859417
5892000000.000000,-117.174460974187,-4.380950955431,-121.555411929618,-121.555411929618,37020527829.902122497559,5.472485044438972e-09,5.472485044
5893000000.000000,-117.196976671270,-4.391292031249,-121.588268702519,-121.588268702519,37026811015.209304809570,5.654726389720804e-09,5.654726390
5894000000.000000,-117.224838210087,-4.401633107067,-121.626471317154,-121.626471317154,37033094200.516479492188,5.675456909137101e-09,5.675456909
5895000000.000000,-117.247614414560,-4.411974182885,-121.659588597445,-121.659588597445,37039377385.823661804199,5.391449448302973e-09,5.391449448
5896000000.000000,-117.271907010367,-4.422315258703,-121.694222269070,-121.694222269070,37045660571.130844116211,5.435888650136473e-09,5.435888650
5897000000.000000,-117.295241654320,-4.432656334521,-121.727897988841,-121.727897988841,37051943756.438018798828,5.589029992378200e-09,5.589029992
5898000000.000000,-117.321458680990,-4.442997410339,-121.764456091329,-121.764456091329,37058226941.745201110840,5.366841793599862e-09,5.366841794
5899000000.000000,-117.342001225691,-4.453338486157,-121.795339711848,-121.795339711848,37064510127.052375793457,5.239772822531916e-09,5.239772823
5900000000.000000,-117.366621456577,-4.463679561975,-121.830301018552,-121.830301018552,37070793312.359558105469,5.610551982399237e-09,5.610551982
5901000000.000000,-117.391823349616,-4.474020637794,-121.865843987410,-121.865843987410,37077076497.666740417480,5.418360870498815e-09,5.418360870
5902000000.000000,-117.414028435761,-4.484361713612,-121.898390149373,-121.898390149373,37083359682.973915100098,5.399185519680856e-09,5.399185520
5903000000.000000,-117.438989364236,-4.494702789430,-121.933692153666,-121.933692153666,37089642868.281097412109,5.555934134170891e-09,5.555934134
5904000000.000000,-117.463164211564,-4.505043865248,-121.968208076812,-121.968208076812,37095926053.588279724121,5.514466368183995e-09,5.514466368
5905000000.000000,-117.487604040723,-4.515384941066,-122.002988981789,-122.002988981789,37102209238.895454406738,5.272089038526077e-09,5.272089039
5906000000.000000,-117.508733084698,-4.525726016884,-122.034459101582,-122.034459101582,37108492424.202636718750,5.022909073910340e-09,5.022909074
5907000000.000000,-117.530041626072,-4.536067092702,-122.066108718774,-122.066108718774,37114775609.509819030762,5.325148081941898e-09,5.325148082
5908000000.000000,-117.554968717436,-4.546408168520,-122.101376885956,-122.101376885956,37121058794.816993713379,5.434917162873754e-09,5.434917163
5909000000.000000,-117.577656657763,-4.556749244338,-122.134405902101,-122.134405902101,37127341980.124176025391,5.327162763725388e-09,5.327162764
5910000000.000000,-117.601229667412,-4.567090320156,-122.168319987568,-122.168319987568,37133625165.431358337402,5.524025539377454e-09,5.524025539
5911000000.000000,-117.626391458338,-4.577431395974,-122.203822854312,-122.203822854312,37139908350.738533020020,5.457514628976205e-09,5.457514629
