sample_index,time_s,i,q
33916,1.413166666666666675e-06,9.891018276914e-02,-1.033429056838e-01
33917,1.413208333333333433e-06,1.078315410771e-01,7.700133774050e-02
33918,1.413249999999999979e-06,-5.557818878721e-02,1.132428416782e-01
33919,1.413291666666666737e-06,-1.194319101383e-01,-3.476868587001e-02
33920,1.413333333333333283e-06,1.469668819186e-02,-1.262434401905e-01
33921,1.413375000000000042e-06,1.335139444228e-01,-4.518810154271e-03
33922,1.413416666666666588e-06,2.276441988131e-02,1.410740775317e-01
33923,1.413458333333333346e-06,-1.487510241546e-01,3.993305756588e-02
33924,1.413500000000000104e-06,-5.592460434202e-02,-1.563709196282e-01
33925,1.413541666666666650e-06,1.637612717265e-01,-7.064651881967e-02
33926,1.413583333333333408e-06,8.401440109676e-02,1.707533515711e-01
33927,1.413624999999999954e-06,-1.771845224668e-01,9.595250498101e-02
33928,1.413666666666666712e-06,-1.063941958813e-01,-1.829004763164e-01
33929,1.413708333333333259e-06,1.877573486292e-01,-1.152823520721e-01
33930,1.413750000000000017e-06,1.225697073363e-01,1.916236848520e-01
33931,1.413791666666666563e-06,-1.943822327800e-01,1.282191332770e-01
33932,1.413833333333333321e-06,-1.322038598832e-01,-1.959315382009e-01
33933,1.413875000000000079e-06,1.961873235827e-01,-1.345076331990e-01
33934,1.413916666666666625e-06,1.351248092780e-01,1.950836325155e-01
33935,1.413958333333333383e-06,-1.925737257741e-01,1.340603838563e-01
33936,1.413999999999999930e-06,-1.313299574886e-01,-1.886307181288e-01
33937,1.414041666666666688e-06,1.832479485067e-01,-1.269596362248e-01
33938,1.414083333333333234e-06,1.209858681468e-01,1.764390795551e-01
33939,1.414124999999999992e-06,-1.682379262733e-01,1.134552164616e-01
33940,1.414166666666666750e-06,-1.044240701203e-01,-1.586980168574e-01
33941,1.414208333333333296e-06,1.478918924191e-01,-9.395829328491e-02
33942,1.414250000000000054e-06,8.213281526568e-02,1.359101556133e-01
33943,1.414291666666666601e-06,-1.228602814466e-01,6.903116291635e-02
33944,1.414333333333333359e-06,-5.474493778110e-02,-1.088652065849e-01
33945,1.414374999999999905e-06,9.406171631541e-02,-3.937324066428e-02
33946,1.414416666666666663e-06,2.302204658409e-02,7.859865089428e-02
33947,1.414458333333333421e-06,-6.263495525232e-02,5.803533482737e-03
33948,1.414499999999999967e-06,1.216463167862e-02,-4.633759803911e-02
33949,1.414541666666666725e-06,2.987938753955e-02,3.076004539408e-02
33950,1.414583333333333272e-06,-4.985635437349e-02,1.343671329735e-02
33951,1.414625000000000030e-06,2.812756909983e-03,-6.932407191489e-02
33952,1.414666666666666576e-06,8.903141898984e-02,1.869239455522e-02
33953,1.414708333333333334e-06,-3.402891211301e-02,1.088451848084e-01
33954,1.414750000000000092e-06,-1.286316014315e-01,-4.865461910398e-02
33955,1.414791666666666638e-06,6.240960321619e-02,-1.482572267260e-01
33956,1.414833333333333396e-06,1.675898298138e-01,7.514380834335e-02
33957,1.414874999999999942e-06,-8.671898278903e-02,1.864992729604e-01
33958,1.414916666666666700e-06,-2.048583837709e-01,-9.701047269091e-02
33959,1.414958333333333247e-06,1.059088377725e-01,-2.225438114779e-01
33960,1.415000000000000005e-06,2.394368610425e-01,1.133212689360e-01
33961,1.415041666666666763e-06,-1.191727898250e-01,2.554242988824e-01
33962,1.415083333333333309e-06,-2.703991240386e-01,-1.234072273357e-01
33963,1.415125000000000067e-06,1.259879390984e-01,-2.842612987671e-01
33964,1.415166666666666613e-06,2.969184327175e-01,1.268982891321e-01
33965,1.415208333333333371e-06,-1.261418661262e-01,3.082864150795e-01
33966,1.415249999999999918e-06,-3.182899894096e-01,-1.237424421728e-01
33967,1.415291666666666676e-06,1.197436731025e-01,-3.268632661600e-01
33968,1.415333333333333434e-06,3.339501683860e-01,1.142085449114e-01
33969,1.415374999999999980e-06,-1.072185739877e-01,3.395048065269e-01
33970,1.415416666666666738e-06,-3.434917786992e-01,-9.887277203895e-02
33971,1.415458333333333284e-06,8.928638953663e-02,-3.458863934929e-01
33972,1.415500000000000042e-06,3.466748128357e-01,7.858945434529e-02
33973,1.415541666666666589e-06,-6.692512474583e-02,3.458541131951e-01
33974,1.415583333333333347e-06,-3.434322639841e-01,-5.444787835665e-02
33975,1.415625000000000105e-06,4.132156051937e-02,-3.394280228054e-01
33976,1.415666666666666651e-06,3.338707478530e-01,2.771731739566e-02
33977,1.415708333333333409e-06,-1.381144041198e-02,3.268001285284e-01
33978,1.415749999999999955e-06,-3.182658360882e-01,2.168502721595e-04
33979,1.415791666666666713e-06,-1.418765493182e-02,-3.083270968591e-01
33980,1.415833333333333260e-06,2.970521912867e-01,-2.792264741652e-02
33981,1.415875000000000018e-06,4.124730367982e-02,2.845178828012e-01
33982,1.415916666666666564e-06,-2.708087811699e-01,5.399307751334e-02
33983,1.415958333333333322e-06,-6.599949611490e-02,-2.560166456268e-01
33984,1.416000000000000080e-06,2.402396337188e-01,-7.711614921099e-02
33985,1.416041666666666626e-06,8.720454694699e-02,2.235815023126e-01
33986,1.416083333333333384e-06,-2.061507677379e-01,9.613982350460e-02
33987,1.416124999999999930e-06,-1.038122654667e-01,-1.880598324769e-01
33988,1.416166666666666689e-06,1.694240861193e-01,-1.101286462513e-01
33989,1.416208333333333235e-06,1.150133504807e-01,1.503609886736e-01
33990,1.416249999999999993e-06,-1.309891444486e-01,1.184092748710e-01
33991,1.416291666666666751e-06,-1.202784951253e-01,-1.114273748843e-01
33992,1.416333333333333297e-06,9.179379874205e-02,-1.206026912888e-01
33993,1.416375000000000055e-06,1.193833271462e-01,7.220492799737e-02
33994,1.416416666666666601e-06,-5.277478763760e-02,1.166415823157e-01
33995,1.416458333333333359e-06,-1.124180388766e-01,-3.361406736223e-02
33996,1.416499999999999906e-06,1.482931280280e-02,-1.067721273792e-01
33997,1.416541666666666664e-06,9.978134015590e-02,-3.477836443206e-03
